#{"t_start": 1608095768.815317, "env_id": null}
r,l,t
0,1,11.825445
0,1,11.832402
0,1,11.838912
0,1,11.845839
0,1,11.852045
0,1,11.887961
0,1,11.893922
0,1,11.900687
5,1,11.906967
0,1,11.913736
0,1,11.951046
0,1,11.957101
0,1,11.963614
0,1,11.969856
0,1,11.976429
0,1,12.012081
0,1,12.018443
0,1,12.02474
0,1,12.030688
0,1,12.037487
0,1,12.073176
0,1,12.083237
0,1,12.090262
0,1,12.096755
0,1,12.102969
0,1,12.1392
0,1,12.146001
0,1,12.15898
0,1,12.166341
0,1,12.173357
0,1,12.210267
0,1,12.216515
0,1,12.222811
0,1,12.229813
0,1,12.236043
0,1,12.276883
0,1,12.283315
0,1,12.290042
0,1,12.296307
0,1,12.302091
0,1,12.337248
0,1,12.345163
0,1,12.351739
0,1,12.358605
0,1,12.365153
0,1,12.40214
0,1,12.408669
0,1,12.415733
0,1,12.422172
0,1,12.429028
0,1,12.465768
0,1,12.471742
0,1,12.478413
0,1,12.484949
0,1,12.491644
0,1,12.529088
0,1,12.535609
0,1,12.541433
0,1,12.549873
0,1,12.556496
0,1,12.593679
0,1,12.600469
0,1,12.606309
0,1,12.61202
0,1,12.618432
0,1,12.654697
0,1,12.661557
0,1,12.668731
0,1,12.675465
0,1,12.682742
0,1,12.72175
0,1,12.728063
0,1,12.73474
0,1,12.74643
0,1,12.753199
0,1,12.78957
0,1,12.796298
0,1,12.802518
0,1,12.808774
0,1,12.815551
0,1,12.851398
0,1,12.857514
0,1,12.863972
0,1,12.869737
0,1,12.876032
0,1,12.911626
0,1,12.918192
0,1,12.924707
0,1,12.931553
5,1,12.938286
0,1,12.97596
0,1,12.982339
0,1,12.989853
0,1,12.996398
0,1,13.003332
0,1,13.042115
0,1,13.048664
0,1,13.055264
0,1,13.062339
0,1,13.069084
0,1,13.106554
0,1,13.112687
0,1,13.118795
0,1,13.12552
0,1,13.132084
0,1,13.173618
0,1,13.180133
0,1,13.187471
0,1,13.192822
0,1,13.198974
0,1,13.235384
0,1,13.241997
0,1,13.249419
0,1,13.255148
0,1,13.26139
0,1,13.298347
0,1,13.304419
0,1,13.310947
0,1,13.317832
0,1,13.330548
0,1,13.37126
0,1,13.377701
5,1,13.384438
0,1,13.390338
0,1,13.397324
0,1,13.433762
0,1,13.440071
0,1,13.446458
0,1,13.452855
0,1,13.45919
0,1,13.496142
0,1,13.503264
0,1,13.509611
0,1,13.51612
0,1,13.522661
0,1,13.55853
0,1,13.564841
0,1,13.571605
0,1,13.577766
0,1,13.584445
0,1,13.621314
0,1,13.627804
0,1,13.634777
0,1,13.641375
0,1,13.647677
0,1,13.683649
0,1,13.69043
0,1,13.696946
5,1,13.703822
0,1,13.71019
0,1,13.747643
0,1,13.754364
0,1,13.760928
0,1,13.768037
0,1,13.774576
0,1,13.811611
0,1,13.818366
0,1,13.82532
0,1,13.832157
0,1,13.838637
0,1,13.876634
5,1,13.882971
0,1,13.889828
0,1,13.89628
0,1,13.902787
0,1,13.93841
0,1,13.944688
0,1,13.95113
0,1,13.957343
0,1,13.963628
0,1,14.001558
0,1,14.007918
0,1,14.014877
0,1,14.021653
0,1,14.028008
0,1,14.062781
0,1,14.069421
0,1,14.07537
0,1,14.083089
0,1,14.089305
0,1,14.126515
0,1,14.132842
0,1,14.139177
0,1,14.146136
0,1,14.152153
0,1,14.187654
0,1,14.194018
0,1,14.20081
0,1,14.207158
0,1,14.213342
0,1,14.262306
0,1,14.269064
0,1,14.27483
0,1,14.281529
0,1,14.288013
0,1,14.323255
0,1,14.329969
0,1,14.335889
0,1,14.342211
0,1,14.34857
0,1,14.391365
0,1,14.398189
0,1,14.404776
0,1,14.411302
0,1,14.417658
0,1,14.453669
0,1,14.459204
0,1,14.465626
0,1,14.472239
0,1,14.478854
0,1,14.515521
0,1,14.521647
0,1,14.527469
0,1,14.533856
0,1,14.54046
0,1,14.575961
0,1,14.583118
0,1,14.589215
0,1,14.595367
0,1,14.602168
0,1,14.640601
0,1,14.647231
0,1,14.653996
0,1,14.65997
0,1,14.666337
0,1,14.702842
0,1,14.709198
0,1,14.716453
0,1,14.722611
0,1,14.728554
0,1,14.769288
0,1,14.775574
0,1,14.782337
0,1,14.789294
0,1,14.795508
0,1,14.831373
0,1,14.837852
0,1,14.845209
0,1,14.851025
0,1,14.857292
0,1,14.892432
0,1,14.898824
0,1,14.905667
0,1,14.912108
0,1,14.917754
0,1,14.956907
0,1,14.966086
0,1,14.9727
0,1,14.979361
0,1,14.986075
0,1,15.023767
0,1,15.030315
0,1,15.03661
0,1,15.0433
0,1,15.051338
0,1,15.087753
0,1,15.094032
0,1,15.100655
0,1,15.107026
0,1,15.11326
0,1,15.149165
0,1,15.155502
0,1,15.161793
0,1,15.168253
0,1,15.174903
0,1,15.211294
0,1,15.217455
0,1,15.223672
0,1,15.230162
0,1,15.236853
0,1,15.271332
0,1,15.278291
0,1,15.284679
0,1,15.29073
0,1,15.296726
0,1,15.332834
0,1,15.33896
0,1,15.345316
0,1,15.352023
0,1,15.357591
0,1,15.395383
0,1,15.401057
0,1,15.406887
0,1,15.413517
0,1,15.420678
0,1,15.45631
0,1,15.462628
0,1,15.469255
0,1,15.474826
0,1,15.481689
0,1,15.518482
0,1,15.524868
0,1,15.531081
0,1,15.53739
0,1,15.543701
0,1,15.579917
0,1,15.586228
0,1,15.592239
0,1,15.598849
0,1,15.604589
0,1,15.641798
0,1,15.648474
0,1,15.654774
0,1,15.660823
0,1,15.66655
0,1,15.702793
0,1,15.709833
0,1,15.716007
0,1,15.72242
0,1,15.729056
0,1,15.766295
0,1,15.772801
0,1,15.77957
0,1,15.785841
0,1,15.792289
0,1,15.830579
0,1,15.836416
0,1,15.84315
0,1,15.849957
0,1,15.855998
0,1,15.891983
0,1,15.897922
0,1,15.903427
0,1,15.909957
0,1,15.916695
0,1,15.952485
0,1,15.958797
0,1,15.965198
0,1,15.971404
0,1,15.97816
0,1,16.015095
0,1,16.021361
0,1,16.027778
0,1,16.033398
0,1,16.039501
0,1,16.080937
0,1,16.087595
0,1,16.093906
0,1,16.100384
0,1,16.106573
0,1,16.142803
0,1,16.149706
0,1,16.155296
0,1,16.161606
0,1,16.167704
0,1,16.20276
0,1,16.209263
0,1,16.215203
0,1,16.221108
0,1,16.227568
0,1,16.263082
5,1,16.26969
0,1,16.276448
0,1,16.282862
0,1,16.289516
0,1,16.325834
0,1,16.332855
0,1,16.339563
0,1,16.346847
0,1,16.353005
0,1,16.38973
0,1,16.39671
0,1,16.403293
0,1,16.409965
0,1,16.416407
0,1,16.453012
0,1,16.45991
0,1,16.466732
0,1,16.473277
0,1,16.479636
0,1,16.51697
0,1,16.523677
0,1,16.530273
0,1,16.536738
0,1,16.543673
0,1,16.581316
0,1,16.587348
0,1,16.594048
5,1,16.600641
0,1,16.606486
0,1,16.642769
0,1,16.649094
0,1,16.655628
0,1,16.662077
0,1,16.669133
5,1,16.710241
0,1,16.718993
0,1,16.726885
0,1,16.735068
0,1,16.741726
0,1,16.780654
0,1,16.787638
0,1,16.793293
0,1,16.798521
0,1,16.804517
0,1,16.841745
0,1,16.847403
0,1,16.854043
0,1,16.860737
0,1,16.867092
0,1,16.905186
0,1,16.91162
0,1,16.917873
0,1,16.924327
0,1,16.93125
0,1,16.96696
0,1,16.97321
0,1,16.97999
0,1,16.986382
0,1,16.993646
0,1,17.028849
0,1,17.035782
0,1,17.041608
0,1,17.048405
0,1,17.054726
0,1,17.092924
0,1,17.099579
0,1,17.105626
0,1,17.112214
0,1,17.118213
0,1,17.154309
0,1,17.161138
0,1,17.169631
0,1,17.176171
0,1,17.183089
0,1,17.221054
0,1,17.22991
0,1,17.236877
0,1,17.243773
0,1,17.251086
0,1,17.294239
0,1,17.302301
0,1,17.309071
0,1,17.315924
0,1,17.323403
0,1,17.376502
0,1,17.38519
0,1,17.394067
0,1,17.40226
0,1,17.410147
0,1,17.457334
0,1,17.466145
0,1,17.474074
0,1,17.488146
0,1,17.497462
0,1,17.541156
0,1,17.548102
0,1,17.554228
0,1,17.561293
0,1,17.567677
