#{"t_start": 1608095768.840425, "env_id": null}
r,l,t
0,1,7.568644
0,1,7.605558
0,1,7.612013
0,1,7.617975
0,1,7.625131
0,1,7.631714
0,1,7.667936
0,1,7.674098
0,1,7.680436
0,1,7.687602
0,1,7.694221
0,1,7.731723
0,1,7.738133
0,1,7.744454
0,1,7.751258
0,1,7.757285
0,1,7.795578
0,1,7.80161
0,1,7.807287
0,1,7.814217
0,1,7.820794
0,1,7.857898
0,1,7.864572
0,1,7.870941
0,1,7.877388
0,1,7.884181
0,1,7.919867
0,1,7.925647
0,1,7.933398
0,1,7.938904
0,1,7.945249
0,1,7.983107
0,1,7.991111
0,1,7.997394
0,1,8.004326
0,1,8.010158
0,1,8.048921
0,1,8.0556
0,1,8.061354
0,1,8.067771
0,1,8.074134
0,1,8.109262
0,1,8.115184
0,1,8.121813
0,1,8.12844
0,1,8.134641
0,1,8.171381
0,1,8.17744
0,1,8.183422
0,1,8.189561
0,1,8.195536
0,1,8.232203
0,1,8.238744
0,1,8.245386
0,1,8.251957
0,1,8.258362
0,1,8.294087
0,1,8.300324
0,1,8.306358
0,1,8.31262
0,1,8.319334
0,1,8.355182
0,1,8.36151
0,1,8.367973
0,1,8.374748
0,1,8.380551
0,1,8.418844
0,1,8.424865
0,1,8.430671
0,1,8.437609
0,1,8.44432
0,1,8.479387
0,1,8.486154
0,1,8.492828
0,1,8.498996
0,1,8.505454
0,1,8.543174
0,1,8.549303
0,1,8.555628
0,1,8.561859
0,1,8.567988
0,1,8.603637
0,1,8.609985
0,1,8.616017
0,1,8.622733
0,1,8.62888
0,1,8.665094
0,1,8.670844
0,1,8.677308
0,1,8.68322
0,1,8.689697
0,1,8.72618
0,1,8.733221
0,1,8.739582
0,1,8.745306
0,1,8.751816
0,1,8.788344
0,1,8.79501
0,1,8.801389
0,1,8.80794
0,1,8.814657
0,1,8.850772
0,1,8.856908
0,1,8.863114
0,1,8.869863
0,1,8.876335
5,1,8.912342
0,1,8.918723
0,1,8.925047
0,1,8.930899
0,1,8.937611
0,1,8.974636
0,1,8.981544
0,1,8.988898
0,1,8.994863
0,1,9.001327
0,1,9.045978
0,1,9.054266
0,1,9.061084
0,1,9.068247
0,1,9.075156
0,1,9.112069
0,1,9.118564
0,1,9.12518
0,1,9.131921
0,1,9.138243
0,1,9.173735
0,1,9.179561
0,1,9.186147
0,1,9.192612
0,1,9.199
0,1,9.235868
0,1,9.242126
0,1,9.248593
0,1,9.255059
0,1,9.26204
0,1,9.298448
0,1,9.304931
0,1,9.311291
0,1,9.317399
0,1,9.323795
0,1,9.360796
0,1,9.367256
0,1,9.373509
0,1,9.380104
0,1,9.386782
0,1,9.423533
0,1,9.429818
0,1,9.436141
0,1,9.44265
0,1,9.448354
0,1,9.484648
0,1,9.49131
0,1,9.498079
0,1,9.504486
0,1,9.510237
0,1,9.547741
0,1,9.553858
0,1,9.559882
0,1,9.566377
0,1,9.572718
0,1,9.608656
0,1,9.614955
0,1,9.621183
0,1,9.627718
0,1,9.634354
0,1,9.671951
0,1,9.677507
0,1,9.683136
0,1,9.690527
0,1,9.696844
0,1,9.733875
0,1,9.739763
0,1,9.74586
0,1,9.752363
0,1,9.758772
0,1,9.794959
0,1,9.801289
0,1,9.808103
0,1,9.814193
0,1,9.820969
0,1,9.858839
0,1,9.865295
0,1,9.871902
0,1,9.878249
0,1,9.884338
0,1,9.919627
0,1,9.926126
0,1,9.932435
0,1,9.939286
0,1,9.945319
0,1,9.984773
0,1,9.991104
0,1,9.997316
0,1,10.003838
0,1,10.010742
0,1,10.053724
0,1,10.060051
0,1,10.065882
0,1,10.072318
0,1,10.079007
0,1,10.115265
0,1,10.121978
0,1,10.128115
0,1,10.134393
0,1,10.140903
0,1,10.176763
0,1,10.183661
0,1,10.189704
0,1,10.195934
0,1,10.202812
0,1,10.239007
0,1,10.245657
0,1,10.252244
0,1,10.258682
0,1,10.26484
0,1,10.30259
0,1,10.309281
0,1,10.315769
0,1,10.322509
0,1,10.328881
0,1,10.365345
0,1,10.371851
0,1,10.378593
0,1,10.384949
0,1,10.391476
0,1,10.426977
0,1,10.433038
0,1,10.439251
0,1,10.446328
0,1,10.453005
0,1,10.488525
0,1,10.495712
0,1,10.501513
0,1,10.50782
0,1,10.514504
0,1,10.552863
0,1,10.559187
0,1,10.565951
0,1,10.571814
0,1,10.578077
0,1,10.614826
0,1,10.621368
0,1,10.627315
0,1,10.633685
0,1,10.639334
0,1,10.676195
0,1,10.683097
0,1,10.689783
0,1,10.696408
0,1,10.703049
5,1,10.739941
0,1,10.746288
0,1,10.752763
0,1,10.758595
0,1,10.765104
0,1,10.800957
0,1,10.807351
0,1,10.813607
0,1,10.821302
0,1,10.827493
0,1,10.864515
0,1,10.871344
0,1,10.877938
0,1,10.883808
0,1,10.890692
0,1,10.926454
0,1,10.93279
0,1,10.939759
0,1,10.946382
0,1,10.952476
0,1,10.989678
0,1,10.996544
0,1,11.002336
0,1,11.008171
0,1,11.01461
0,1,11.057519
0,1,11.064299
0,1,11.070641
0,1,11.07712
0,1,11.08324
0,1,11.123452
0,1,11.130227
0,1,11.142965
0,1,11.149518
0,1,11.156063
0,1,11.193852
0,1,11.20079
0,1,11.20911
0,1,11.224876
0,1,11.231804
0,1,11.267612
0,1,11.274189
0,1,11.280591
0,1,11.286844
0,1,11.292658
0,1,11.329388
0,1,11.335633
0,1,11.342194
0,1,11.348887
0,1,11.355354
0,1,11.395919
0,1,11.402622
0,1,11.408182
0,1,11.41457
0,1,11.421932
0,1,11.459619
0,1,11.466162
0,1,11.472389
0,1,11.477872
0,1,11.484315
0,1,11.522362
0,1,11.529201
0,1,11.536056
0,1,11.54475
0,1,11.553961
0,1,11.590546
0,1,11.5971
0,1,11.603561
0,1,11.610453
0,1,11.61681
0,1,11.653004
0,1,11.659026
0,1,11.665271
0,1,11.671825
0,1,11.678802
0,1,11.714869
0,1,11.721466
0,1,11.727853
0,1,11.733849
0,1,11.754268
0,1,11.801059
0,1,11.807996
0,1,11.814545
0,1,11.820994
0,1,11.827707
0,1,11.863129
0,1,11.869641
0,1,11.876374
0,1,11.882531
0,1,11.889371
0,1,11.926586
0,1,11.932728
5,1,11.938849
0,1,11.945397
0,1,11.952145
0,1,11.98731
0,1,11.994052
0,1,11.999808
0,1,12.006309
0,1,12.013111
0,1,12.048988
0,1,12.058854
0,1,12.06587
0,1,12.071868
0,1,12.078648
0,1,12.114825
0,1,12.121635
0,1,12.134339
0,1,12.142263
0,1,12.149008
0,1,12.185333
0,1,12.192146
0,1,12.198242
0,1,12.20429
0,1,12.211704
0,1,12.252541
0,1,12.259017
0,1,12.265648
0,1,12.271385
0,1,12.277774
0,1,12.312864
0,1,12.320769
0,1,12.327376
0,1,12.334398
0,1,12.340799
0,1,12.377132
0,1,12.384043
0,1,12.390789
0,1,12.397224
0,1,12.404022
0,1,12.440802
0,1,12.446852
0,1,12.453394
0,1,12.460124
0,1,12.467019
0,1,12.504815
0,1,12.510738
0,1,12.517108
0,1,12.525495
0,1,12.532141
0,1,12.569273
0,1,12.575832
0,1,12.581517
0,1,12.587676
0,1,12.594199
0,1,12.630379
0,1,12.637114
0,1,12.64424
5,1,12.651395
0,1,12.658064
0,1,12.697393
0,1,12.703465
0,1,12.71035
0,1,12.722037
0,1,12.72895
0,1,12.764596
0,1,12.771267
0,1,12.777571
5,1,12.783873
0,1,12.79046
0,1,12.826431
0,1,12.832519
0,1,12.838955
0,1,12.844782
0,1,12.851028
0,1,12.887266
0,1,12.893808
0,1,12.900363
0,1,12.907174
0,1,12.913699
0,1,12.951196
0,1,12.95805
0,1,12.965471
0,1,12.972039
0,1,12.978944
0,1,13.017749
0,1,13.024249
0,1,13.030872
0,1,13.037927
0,1,13.044837
0,1,13.082171
5,1,13.08801
0,1,13.094416
0,1,13.101151
0,1,13.107728
0,1,13.149301
0,1,13.155815
0,1,13.161963
0,1,13.168449
0,1,13.174678
0,1,13.211042
0,1,13.217606
0,1,13.22393
0,1,13.230739
0,1,13.237097
0,1,13.273706
0,1,13.280026
0,1,13.286547
0,1,13.293426
0,1,13.309385
0,1,13.346443
0,1,13.352891
0,1,13.35947
0,1,13.365711
0,1,13.372907
0,1,13.409372
0,1,13.415694
5,1,13.422202
0,1,13.428345
0,1,13.434916
0,1,13.47187
0,1,13.478891
0,1,13.485052
0,1,13.491783
0,1,13.498258
0,1,13.533663
0,1,13.540646
0,1,13.546769
0,1,13.553418
0,1,13.56008
0,1,13.596924
0,1,13.603444
0,1,13.610387
0,1,13.616827
0,1,13.622718
0,1,13.659352
0,1,13.666061
0,1,13.67272
0,1,13.679398
0,1,13.685882
0,1,13.723272
0,1,13.729972
0,1,13.735855
0,1,13.743204
0,1,13.749709
0,1,13.786577
0,1,13.793357
0,1,13.800511
0,1,13.807096
0,1,13.813635
0,1,13.85164
0,1,13.858779
0,1,13.865501
0,1,13.872002
0,1,13.878393
0,1,13.913982
0,1,13.920392
0,1,13.926537
0,1,13.932419
0,1,13.939391
0,1,13.97719
0,1,13.983826
0,1,13.990506
0,1,13.997273
0,1,14.003661
0,1,14.038397
0,1,14.044233
0,1,14.050584
0,1,14.058453
0,1,14.064935
0,1,14.102147
0,1,14.108249
0,1,14.114827
0,1,14.121677
0,1,14.127147
0,1,14.163273
0,1,14.169522
0,1,14.176432
0,1,14.182753
0,1,14.189063
0,1,14.237843
0,1,14.244218
0,1,14.250492
0,1,14.257216
0,1,14.263617
0,1,14.298734
0,1,14.305338
0,1,14.311374
0,1,14.317817
0,1,14.32392
0,1,14.367096
0,1,14.373374
0,1,14.380021
0,1,14.38706
0,1,14.392629
0,1,14.428822
0,1,14.434842
0,1,14.441277
0,1,14.447897
0,1,14.454391
0,1,14.490546
0,1,14.496638
0,1,14.502442
0,1,14.508836
0,1,14.51549
0,1,14.55096
0,1,14.558128
0,1,14.564331
0,1,14.570393
0,1,14.577158
0,1,14.616325
0,1,14.623072
0,1,14.629595
0,1,14.635606
0,1,14.642
0,1,14.678584
0,1,14.684947
0,1,14.692066
0,1,14.697807
0,1,14.704173
0,1,14.744811
0,1,14.751285
0,1,14.757974
0,1,14.764902
0,1,14.770634
0,1,14.807001
0,1,14.813564
0,1,14.819757
0,1,14.826701
0,1,14.832896
0,1,14.868086
0,1,14.874396
0,1,14.880231
0,1,14.887
0,1,14.893571
5,1,14.932633
0,1,14.941721
0,1,14.948319
0,1,14.954833
0,1,14.961471
0,1,14.999377
0,1,15.005948
0,1,15.012232
0,1,15.019398
0,1,15.026946
0,1,15.063122
0,1,15.069197
0,1,15.076223
0,1,15.081996
0,1,15.088257
0,1,15.124819
0,1,15.131157
0,1,15.137459
0,1,15.143881
0,1,15.150577
0,1,15.186774
0,1,15.193065
0,1,15.199322
0,1,15.20581
0,1,15.212529
0,1,15.246973
0,1,15.252726
0,1,15.26027
0,1,15.265826
0,1,15.272348
0,1,15.308491
0,1,15.314574
0,1,15.320919
0,1,15.327184
0,1,15.333139
0,1,15.369935
0,1,15.376356
0,1,15.382522
0,1,15.389129
0,1,15.396287
0,1,15.431724
0,1,15.438334
0,1,15.444265
0,1,15.450443
0,1,15.457302
0,1,15.493647
0,1,15.500469
0,1,15.506733
0,1,15.51301
0,1,15.519393
0,1,15.555533
0,1,15.561271
0,1,15.567967
0,1,15.574018
0,1,15.580248
0,1,15.61749
0,1,15.624077
0,1,15.629872
0,1,15.635608
0,1,15.642227
0,1,15.67829
0,1,15.684723
0,1,15.691642
0,1,15.698046
0,1,15.704678
0,1,15.741945
0,1,15.748431
0,1,15.755182
0,1,15.761487
0,1,15.767939
0,1,15.805597
0,1,15.812049
0,1,15.81874
0,1,15.825154
0,1,15.831697
0,1,15.867086
0,1,15.872955
0,1,15.878615
0,1,15.884477
0,1,15.892303
0,1,15.928238
0,1,15.934386
0,1,15.940802
0,1,15.947022
0,1,15.953477
0,1,15.990738
0,1,15.9964
0,1,16.002173
0,1,16.009004
0,1,16.015142
0,1,16.056542
0,1,16.063209
0,1,16.069511
0,1,16.076064
0,1,16.08186
0,1,16.118429
0,1,16.124776
0,1,16.1309
0,1,16.136706
0,1,16.143385
0,1,16.17855
0,1,16.184654
0,1,16.190222
0,1,16.196721
0,1,16.203083
0,1,16.238696
0,1,16.245264
0,1,16.252083
0,1,16.258525
0,1,16.264982
0,1,16.301465
0,1,16.308379
0,1,16.315338
0,1,16.322269
0,1,16.328638
0,1,16.364744
0,1,16.371846
0,1,16.378323
0,1,16.38514
0,1,16.391529
0,1,16.428113
0,1,16.435091
0,1,16.441661
0,1,16.448456
0,1,16.454785
0,1,16.492791
0,1,16.499393
0,1,16.505712
0,1,16.512633
0,1,16.519206
0,1,16.556627
0,1,16.562971
0,1,16.569641
0,1,16.575552
0,1,16.582107
0,1,16.618386
0,1,16.624703
0,1,16.631139
0,1,16.637735
0,1,16.644921
0,1,16.686911
0,1,16.694805
0,1,16.70261
0,1,16.710721
0,1,16.717374
0,1,16.756298
0,1,16.763334
0,1,16.768731
0,1,16.773888
0,1,16.780384
0,1,16.816786
0,1,16.823203
0,1,16.829866
0,1,16.836342
0,1,16.842263
0,1,16.88032
0,1,16.886557
0,1,16.892802
0,1,16.899331
0,1,16.90622
0,1,16.941946
0,1,16.948327
0,1,16.954941
0,1,16.961382
0,1,16.967855
0,1,17.003872
0,1,17.010794
0,1,17.016608
0,1,17.023312
0,1,17.029819
0,1,17.067853
0,1,17.074864
0,1,17.080555
0,1,17.087251
0,1,17.09321
0,1,17.129932
0,1,17.136497
0,1,17.145253
0,1,17.15179
0,1,17.158694
0,1,17.196291
0,1,17.205633
0,1,17.212593
0,1,17.219148
0,1,17.226544
0,1,17.26924
0,1,17.277524
0,1,17.284022
0,1,17.290658
0,1,17.298282
0,1,17.351567
0,1,17.361439
0,1,17.36996
0,1,17.378127
0,1,17.385808
0,1,17.432674
0,1,17.441863
0,1,17.454647
0,1,17.464089
0,1,17.473546
0,1,17.516343
0,1,17.522598
0,1,17.529899
0,1,17.536535
0,1,17.543472
