#{"t_start": 1608093791.105864, "env_id": null}
r,l,t
0,1,12.835739
0,1,12.841914
5,1,12.848775
0,1,12.854729
0,1,12.890921
0,1,12.896704
0,1,12.903856
0,1,12.911155
0,1,12.919615
0,1,12.956623
0,1,12.962448
0,1,12.968415
0,1,12.975024
0,1,12.981499
0,1,13.015665
0,1,13.022677
0,1,13.031099
0,1,13.045357
0,1,13.051444
0,1,13.087273
0,1,13.093491
0,1,13.100028
0,1,13.106138
0,1,13.114736
0,1,13.161939
0,1,13.169821
0,1,13.178118
0,1,13.184304
0,1,13.191552
0,1,13.226892
0,1,13.233863
0,1,13.240023
0,1,13.246157
0,1,13.253817
0,1,13.293952
0,1,13.299859
0,1,13.307401
0,1,13.313376
0,1,13.320458
0,1,13.356486
0,1,13.362986
0,1,13.36925
0,1,13.376086
0,1,13.383738
0,1,13.426445
0,1,13.433138
0,1,13.441888
0,1,13.448219
0,1,13.454146
0,1,13.48891
0,1,13.495594
0,1,13.501696
0,1,13.508785
0,1,13.515287
0,1,13.550281
0,1,13.556307
0,1,13.562576
0,1,13.568261
0,1,13.574586
0,1,13.610567
0,1,13.617001
0,1,13.623183
0,1,13.62873
0,1,13.635354
0,1,13.675195
0,1,13.682005
0,1,13.688308
0,1,13.694889
0,1,13.701209
0,1,13.737239
0,1,13.744386
0,1,13.750843
0,1,13.756805
0,1,13.763558
0,1,13.797728
0,1,13.80327
0,1,13.809364
0,1,13.816339
0,1,13.822794
0,1,13.858381
0,1,13.864216
0,1,13.870306
0,1,13.877632
0,1,13.883405
0,1,13.918693
0,1,13.925743
0,1,13.932102
0,1,13.938354
0,1,13.944814
0,1,13.979036
0,1,13.985618
0,1,13.991938
0,1,13.998125
0,1,14.00415
0,1,14.039257
0,1,14.044991
0,1,14.050976
0,1,14.059936
0,1,14.0669
0,1,14.10397
0,1,14.110081
0,1,14.117294
0,1,14.123666
0,1,14.130327
0,1,14.167378
0,1,14.173967
0,1,14.180253
0,1,14.186227
0,1,14.192588
5,1,14.231634
0,1,14.244291
0,1,14.250801
0,1,14.256872
0,1,14.263453
0,1,14.301779
0,1,14.308063
0,1,14.317946
0,1,14.325863
0,1,14.332794
0,1,14.369085
0,1,14.375196
0,1,14.382336
0,1,14.406836
0,1,14.415809
0,1,14.450917
0,1,14.457591
5,1,14.465268
0,1,14.4714
0,1,14.478614
0,1,14.514094
0,1,14.52029
0,1,14.531025
0,1,14.537003
0,1,14.543032
5,1,14.583521
0,1,14.58978
0,1,14.596088
0,1,14.604283
0,1,14.611586
0,1,14.645572
0,1,14.652508
0,1,14.658876
0,1,14.666195
0,1,14.67213
0,1,14.705391
0,1,14.711542
0,1,14.717976
0,1,14.723838
0,1,14.729939
0,1,14.76419
0,1,14.770179
0,1,14.776262
0,1,14.782649
0,1,14.788621
0,1,14.824688
0,1,14.830963
0,1,14.838606
0,1,14.846317
0,1,14.854926
0,1,14.890491
0,1,14.897012
0,1,14.903217
0,1,14.91027
0,1,14.916662
0,1,14.95203
0,1,14.958383
0,1,14.964391
0,1,14.970503
0,1,14.977243
0,1,15.010588
0,1,15.017888
0,1,15.028339
0,1,15.036394
0,1,15.042442
0,1,15.078545
0,1,15.084981
0,1,15.091116
0,1,15.097427
0,1,15.104089
0,1,15.138909
0,1,15.144982
0,1,15.151372
0,1,15.157616
0,1,15.165138
0,1,15.206072
0,1,15.21182
0,1,15.218321
0,1,15.224613
0,1,15.232218
0,1,15.26849
0,1,15.275023
0,1,15.281786
0,1,15.287962
0,1,15.29411
0,1,15.329289
0,1,15.337069
0,1,15.343966
0,1,15.351717
0,1,15.3617
0,1,15.408748
0,1,15.41541
0,1,15.422145
0,1,15.428717
0,1,15.435613
0,1,15.472178
0,1,15.479265
0,1,15.486866
0,1,15.493761
0,1,15.504192
5,1,15.542224
0,1,15.548429
0,1,15.554449
0,1,15.561311
0,1,15.568164
0,1,15.609092
0,1,15.620921
0,1,15.632642
0,1,15.641187
0,1,15.64804
0,1,15.695125
0,1,15.701406
0,1,15.707044
0,1,15.713278
0,1,15.72186
0,1,15.767009
0,1,15.774315
0,1,15.781514
0,1,15.787489
0,1,15.793589
0,1,15.828214
0,1,15.834597
0,1,15.840861
0,1,15.847132
0,1,15.853175
0,1,15.896388
0,1,15.902411
0,1,15.909078
0,1,15.916129
0,1,15.922312
0,1,15.95723
0,1,15.964398
0,1,15.970464
0,1,15.976302
0,1,15.983231
0,1,16.018217
0,1,16.026123
0,1,16.033554
0,1,16.039637
0,1,16.049012
0,1,16.083683
0,1,16.090151
0,1,16.096946
0,1,16.103344
0,1,16.109638
0,1,16.145126
0,1,16.153165
0,1,16.161917
0,1,16.173019
0,1,16.180151
0,1,16.214433
0,1,16.221053
0,1,16.227618
0,1,16.234128
0,1,16.240363
0,1,16.274413
0,1,16.280506
0,1,16.287201
0,1,16.293992
0,1,16.303296
0,1,16.340942
0,1,16.347458
0,1,16.353794
0,1,16.359903
0,1,16.366062
0,1,16.407247
0,1,16.413306
0,1,16.418867
0,1,16.425263
0,1,16.431047
0,1,16.467898
0,1,16.476819
0,1,16.48838
0,1,16.493751
0,1,16.500552
0,1,16.536053
0,1,16.541983
0,1,16.548997
0,1,16.55573
0,1,16.562909
0,1,16.600478
0,1,16.607006
0,1,16.613061
0,1,16.619282
0,1,16.625838
0,1,16.661762
0,1,16.670846
0,1,16.677044
0,1,16.684054
0,1,16.695915
0,1,16.734205
0,1,16.740227
0,1,16.747978
0,1,16.754449
0,1,16.762258
0,1,16.801944
0,1,16.807912
0,1,16.813868
0,1,16.820776
0,1,16.827124
0,1,16.863722
5,1,16.870016
0,1,16.875735
0,1,16.882123
0,1,16.88847
0,1,16.922422
0,1,16.928327
0,1,16.934595
0,1,16.940163
0,1,16.946174
0,1,16.981054
0,1,16.987406
0,1,16.993094
0,1,16.999247
0,1,17.005854
0,1,17.04026
0,1,17.046236
0,1,17.052387
0,1,17.05857
0,1,17.064806
0,1,17.09995
0,1,17.105966
0,1,17.111988
0,1,17.118172
0,1,17.12453
0,1,17.162315
0,1,17.172336
0,1,17.178133
0,1,17.185075
0,1,17.191352
0,1,17.227958
0,1,17.235036
0,1,17.242947
0,1,17.250426
0,1,17.260525
0,1,17.295668
0,1,17.301229
0,1,17.307119
0,1,17.313596
0,1,17.320597
