#{"t_start": 1608093791.137082, "env_id": null}
r,l,t
0,1,7.526984
0,1,7.562501
0,1,7.568079
0,1,7.574482
0,1,7.58143
0,1,7.587882
0,1,7.625866
0,1,7.632822
0,1,7.640888
0,1,7.647435
0,1,7.65352
0,1,7.687835
0,1,7.695277
0,1,7.703378
0,1,7.710595
0,1,7.719515
0,1,7.753154
0,1,7.759361
0,1,7.765524
0,1,7.771692
0,1,7.777524
0,1,7.814215
0,1,7.820401
0,1,7.826866
0,1,7.83338
0,1,7.841137
0,1,7.875199
0,1,7.881642
0,1,7.887744
0,1,7.894025
0,1,7.90015
0,1,7.935212
0,1,7.941994
0,1,7.94833
0,1,7.954423
0,1,7.960613
0,1,7.994725
0,1,8.001105
0,1,8.007325
0,1,8.013558
0,1,8.019884
0,1,8.056065
0,1,8.061645
0,1,8.067986
0,1,8.074037
0,1,8.079572
0,1,8.113668
0,1,8.120022
0,1,8.125586
0,1,8.131812
0,1,8.137698
0,1,8.171991
0,1,8.177558
0,1,8.184201
0,1,8.190187
0,1,8.196343
0,1,8.232586
0,1,8.238955
0,1,8.245121
0,1,8.251363
0,1,8.257487
0,1,8.291594
0,1,8.297924
0,1,8.303833
0,1,8.310267
0,1,8.31645
0,1,8.357352
0,1,8.371966
0,1,8.378806
0,1,8.38606
0,1,8.392407
0,1,8.429302
0,1,8.436603
0,1,8.44339
0,1,8.449725
0,1,8.45508
0,1,8.490777
5,1,8.499504
0,1,8.505868
0,1,8.512384
0,1,8.519068
0,1,8.555939
0,1,8.561785
0,1,8.567898
0,1,8.575412
0,1,8.586865
0,1,8.627979
0,1,8.634601
0,1,8.640678
0,1,8.647821
0,1,8.653163
0,1,8.704435
0,1,8.710904
0,1,8.717448
0,1,8.723526
0,1,8.730243
0,1,8.764744
0,1,8.772747
0,1,8.77987
0,1,8.787072
0,1,8.795581
0,1,8.836123
0,1,8.85035
0,1,8.860177
0,1,8.867098
0,1,8.873051
0,1,8.907029
0,1,8.913814
0,1,8.921015
0,1,8.928915
0,1,8.935547
0,1,8.974413
0,1,8.980316
0,1,8.985959
0,1,8.992385
0,1,8.998848
0,1,9.032566
0,1,9.039053
0,1,9.045077
0,1,9.051111
0,1,9.057617
0,1,9.092779
0,1,9.099298
0,1,9.105251
0,1,9.111378
0,1,9.117432
0,1,9.15212
0,1,9.158158
0,1,9.164674
0,1,9.171652
0,1,9.177634
0,1,9.211526
0,1,9.217879
0,1,9.223513
0,1,9.230558
0,1,9.23653
0,1,9.270952
0,1,9.277387
0,1,9.283562
0,1,9.289625
0,1,9.295704
0,1,9.328916
0,1,9.335226
0,1,9.341161
0,1,9.346987
0,1,9.352396
0,1,9.389182
5,1,9.395733
0,1,9.402109
0,1,9.40835
0,1,9.414481
0,1,9.447892
0,1,9.453523
0,1,9.460113
0,1,9.466253
0,1,9.473275
0,1,9.509552
0,1,9.515189
0,1,9.521245
0,1,9.527703
0,1,9.534184
0,1,9.583892
0,1,9.590809
0,1,9.596754
0,1,9.604369
0,1,9.611796
0,1,9.649232
0,1,9.65558
0,1,9.661844
0,1,9.667796
0,1,9.673748
0,1,9.707877
0,1,9.715342
0,1,9.72131
0,1,9.72794
0,1,9.734473
0,1,9.769268
0,1,9.775188
0,1,9.783451
0,1,9.790707
0,1,9.797866
0,1,9.832603
0,1,9.838462
0,1,9.84471
0,1,9.85014
0,1,9.855937
0,1,9.895391
0,1,9.902309
0,1,9.908396
0,1,9.915052
0,1,9.921076
0,1,9.957948
0,1,9.964092
0,1,9.970326
0,1,9.976954
0,1,9.982995
0,1,10.020752
0,1,10.02671
0,1,10.032749
0,1,10.038733
0,1,10.045505
0,1,10.08284
0,1,10.088897
0,1,10.094818
0,1,10.101315
0,1,10.107802
0,1,10.143334
0,1,10.150557
0,1,10.156238
0,1,10.162095
0,1,10.168709
0,1,10.203184
0,1,10.209132
0,1,10.216041
0,1,10.221848
0,1,10.22754
0,1,10.262544
0,1,10.26846
0,1,10.274351
0,1,10.281429
0,1,10.287174
0,1,10.320306
0,1,10.326205
0,1,10.332691
0,1,10.338484
0,1,10.344934
0,1,10.38589
0,1,10.391401
0,1,10.398563
0,1,10.404181
0,1,10.410262
0,1,10.445472
0,1,10.452235
0,1,10.458917
0,1,10.466026
0,1,10.472128
0,1,10.507739
0,1,10.514035
0,1,10.52064
0,1,10.526675
0,1,10.532834
0,1,10.567626
0,1,10.573513
0,1,10.57959
0,1,10.586112
0,1,10.592358
0,1,10.638077
0,1,10.644974
0,1,10.651741
0,1,10.657832
0,1,10.663578
0,1,10.700884
0,1,10.707406
0,1,10.713553
0,1,10.720135
0,1,10.727247
0,1,10.762204
0,1,10.768352
0,1,10.775685
0,1,10.784698
0,1,10.798294
0,1,10.83215
0,1,10.838682
0,1,10.844818
0,1,10.851185
0,1,10.857402
0,1,10.891536
0,1,10.898364
0,1,10.904173
0,1,10.910142
0,1,10.91735
0,1,10.95733
0,1,10.963607
0,1,10.969695
0,1,10.97652
0,1,10.98238
0,1,11.019114
0,1,11.024903
0,1,11.031385
0,1,11.03724
0,1,11.043685
0,1,11.078304
0,1,11.084452
0,1,11.090948
0,1,11.099095
0,1,11.105868
0,1,11.144818
0,1,11.151108
0,1,11.157431
0,1,11.164732
0,1,11.17168
0,1,11.205988
0,1,11.212516
0,1,11.21919
0,1,11.225135
0,1,11.230762
0,1,11.267643
0,1,11.277255
0,1,11.283491
0,1,11.289808
0,1,11.2966
0,1,11.331942
0,1,11.338477
0,1,11.345104
0,1,11.351633
0,1,11.357924
0,1,11.400635
0,1,11.40693
0,1,11.41336
0,1,11.419621
0,1,11.425897
0,1,11.461313
0,1,11.467721
0,1,11.473532
0,1,11.479489
0,1,11.485765
0,1,11.520957
0,1,11.527361
0,1,11.533526
0,1,11.539858
0,1,11.545672
0,1,11.588001
0,1,11.594203
0,1,11.601312
0,1,11.607516
0,1,11.613992
0,1,11.652626
0,1,11.658577
0,1,11.665318
0,1,11.672462
0,1,11.678242
0,1,11.715634
0,1,11.721367
0,1,11.727618
0,1,11.734133
0,1,11.740238
0,1,11.779577
0,1,11.785964
0,1,11.79244
0,1,11.799196
0,1,11.805208
0,1,11.844097
0,1,11.850503
0,1,11.856768
0,1,11.863043
0,1,11.869192
0,1,11.905586
0,1,11.912083
0,1,11.91879
0,1,11.929741
0,1,11.939216
0,1,11.974701
0,1,11.980778
0,1,11.987279
0,1,11.993505
0,1,12.000516
0,1,12.033191
0,1,12.038852
0,1,12.044936
0,1,12.050727
0,1,12.056702
0,1,12.091401
0,1,12.097887
0,1,12.103902
0,1,12.110107
0,1,12.116116
0,1,12.15344
0,1,12.159816
0,1,12.165953
0,1,12.172192
0,1,12.178482
0,1,12.213231
0,1,12.219868
0,1,12.226016
0,1,12.232193
0,1,12.237595
0,1,12.273483
0,1,12.280709
0,1,12.287329
0,1,12.295385
0,1,12.301031
0,1,12.343981
0,1,12.350587
0,1,12.356717
0,1,12.371388
0,1,12.37764
0,1,12.41432
0,1,12.421596
0,1,12.427862
0,1,12.433885
0,1,12.440365
0,1,12.47517
0,1,12.481884
5,1,12.488734
0,1,12.495565
0,1,12.503641
0,1,12.541693
0,1,12.547765
0,1,12.55499
0,1,12.561756
0,1,12.567657
0,1,12.60377
0,1,12.610066
0,1,12.616125
0,1,12.622909
0,1,12.62906
0,1,12.666692
0,1,12.673981
0,1,12.682465
0,1,12.68924
0,1,12.695796
0,1,12.73141
0,1,12.738329
0,1,12.747567
0,1,12.75409
0,1,12.760933
0,1,12.797724
0,1,12.804621
0,1,12.810736
0,1,12.817613
0,1,12.823786
0,1,12.859702
0,1,12.865549
0,1,12.872714
0,1,12.880196
0,1,12.888448
0,1,12.925525
0,1,12.931353
0,1,12.937429
0,1,12.944011
0,1,12.950419
0,1,12.984297
0,1,12.99085
0,1,13.000297
0,1,13.011108
0,1,13.020477
0,1,13.056151
0,1,13.062311
0,1,13.068939
0,1,13.07502
0,1,13.083757
0,1,13.12726
0,1,13.138726
0,1,13.145617
0,1,13.153082
0,1,13.160363
0,1,13.195776
0,1,13.202925
0,1,13.208878
0,1,13.215209
0,1,13.222976
0,1,13.262897
0,1,13.268921
0,1,13.275942
0,1,13.283048
0,1,13.28941
0,1,13.325377
0,1,13.331822
0,1,13.338281
0,1,13.345638
0,1,13.35257
0,1,13.395449
0,1,13.402072
0,1,13.410717
0,1,13.417177
0,1,13.422952
0,1,13.457798
0,1,13.464473
0,1,13.470576
0,1,13.478375
0,1,13.484098
0,1,13.519157
0,1,13.525248
0,1,13.531432
0,1,13.537149
0,1,13.543514
0,1,13.578837
0,1,13.585891
0,1,13.592088
0,1,13.59782
0,1,13.604789
5,1,13.644186
0,1,13.651013
0,1,13.657147
0,1,13.663869
0,1,13.670104
0,1,13.706083
0,1,13.713342
0,1,13.719894
0,1,13.725632
0,1,13.732909
0,1,13.766668
0,1,13.772213
0,1,13.778186
0,1,13.785189
0,1,13.791886
0,1,13.827288
0,1,13.833648
0,1,13.839193
5,1,13.845901
0,1,13.852277
0,1,13.887593
0,1,13.894702
0,1,13.900977
0,1,13.907309
0,1,13.913739
0,1,13.947988
0,1,13.954548
5,1,13.960946
0,1,13.967046
0,1,13.973158
0,1,14.008178
0,1,14.013866
0,1,14.01988
0,1,14.028124
0,1,14.035833
0,1,14.072849
0,1,14.079456
0,1,14.086258
0,1,14.092637
0,1,14.100052
0,1,14.136331
0,1,14.142965
0,1,14.149223
0,1,14.155106
0,1,14.161513
0,1,14.20168
0,1,14.213096
0,1,14.219721
0,1,14.225924
0,1,14.23303
0,1,14.270675
0,1,14.27751
0,1,14.287501
0,1,14.2949
0,1,14.30194
0,1,14.337969
0,1,14.344075
0,1,14.351117
0,1,14.375582
0,1,14.384839
0,1,14.419825
0,1,14.426532
0,1,14.434179
0,1,14.440587
0,1,14.447741
0,1,14.483293
0,1,14.489908
0,1,14.499996
0,1,14.505885
0,1,14.512852
0,1,14.552165
0,1,14.558825
0,1,14.564933
0,1,14.573181
0,1,14.580498
0,1,14.614491
0,1,14.621404
0,1,14.628098
0,1,14.635109
0,1,14.641024
0,1,14.67427
0,1,14.680417
0,1,14.686865
0,1,14.69278
0,1,14.698869
0,1,14.733074
0,1,14.739065
0,1,14.745172
0,1,14.751526
0,1,14.757517
0,1,14.793717
0,1,14.800158
0,1,14.80787
0,1,14.815376
0,1,14.823836
0,1,14.859372
0,1,14.865027
0,1,14.871393
0,1,14.879238
0,1,14.885729
0,1,14.921588
0,1,14.927277
0,1,14.933317
0,1,14.939395
0,1,14.946335
0,1,14.979607
0,1,14.987321
0,1,14.999043
5,1,15.005449
0,1,15.011556
0,1,15.047492
0,1,15.053869
0,1,15.060009
0,1,15.066493
0,1,15.07299
0,1,15.107794
0,1,15.113874
0,1,15.120287
0,1,15.126563
0,1,15.134039
0,1,15.174983
0,1,15.18069
0,1,15.18741
0,1,15.193538
0,1,15.201203
0,1,15.237717
0,1,15.243972
0,1,15.250643
0,1,15.256837
0,1,15.263133
0,1,15.298298
0,1,15.306576
0,1,15.312788
0,1,15.321027
0,1,15.330877
0,1,15.377661
0,1,15.384352
0,1,15.390946
0,1,15.397597
0,1,15.404625
0,1,15.441113
0,1,15.448302
0,1,15.455917
0,1,15.462734
0,1,15.473038
0,1,15.510302
0,1,15.517422
0,1,15.523464
0,1,15.530287
0,1,15.537205
0,1,15.577936
0,1,15.588739
0,1,15.601681
0,1,15.610114
0,1,15.616741
0,1,15.663954
0,1,15.670291
0,1,15.675863
0,1,15.682181
0,1,15.690008
0,1,15.736053
0,1,15.743312
0,1,15.750396
0,1,15.756458
0,1,15.762717
0,1,15.797116
0,1,15.803497
0,1,15.809743
0,1,15.816021
0,1,15.822059
0,1,15.8654
0,1,15.871466
0,1,15.877925
0,1,15.884967
0,1,15.891463
0,1,15.926263
0,1,15.93341
0,1,15.939331
0,1,15.9453
0,1,15.952247
0,1,15.987776
0,1,15.995256
0,1,16.002471
0,1,16.009037
0,1,16.018304
0,1,16.052591
0,1,16.059693
0,1,16.06583
0,1,16.072893
0,1,16.078552
0,1,16.114065
0,1,16.122964
0,1,16.131648
0,1,16.142287
0,1,16.149397
0,1,16.183311
0,1,16.18994
0,1,16.196492
0,1,16.203007
0,1,16.209253
0,1,16.243335
0,1,16.249412
0,1,16.256108
0,1,16.26381
0,1,16.272877
0,1,16.309923
0,1,16.316694
0,1,16.322802
0,1,16.32881
0,1,16.334876
0,1,16.376133
0,1,16.382192
0,1,16.387785
0,1,16.394095
0,1,16.400088
0,1,16.436925
0,1,16.446422
0,1,16.457184
0,1,16.462805
0,1,16.469582
0,1,16.504939
0,1,16.511048
0,1,16.517122
0,1,16.52522
0,1,16.532286
0,1,16.569428
0,1,16.576418
0,1,16.582029
0,1,16.588176
0,1,16.594754
0,1,16.631369
0,1,16.640001
5,1,16.646006
0,1,16.653081
0,1,16.664813
0,1,16.703136
0,1,16.709272
0,1,16.717101
0,1,16.72337
0,1,16.731245
0,1,16.770983
0,1,16.776799
0,1,16.783616
0,1,16.789674
0,1,16.796039
0,1,16.832633
0,1,16.838836
0,1,16.844632
0,1,16.851398
0,1,16.857394
0,1,16.891317
0,1,16.897322
0,1,16.903694
0,1,16.909099
0,1,16.915045
0,1,16.949988
0,1,16.956323
0,1,16.961979
0,1,16.968136
0,1,16.974738
0,1,17.009169
0,1,17.015159
0,1,17.021276
0,1,17.027486
0,1,17.033711
0,1,17.068839
0,1,17.074952
5,1,17.081009
0,1,17.087051
0,1,17.093442
0,1,17.131922
0,1,17.141316
0,1,17.147021
0,1,17.154131
0,1,17.160185
0,1,17.196811
0,1,17.203293
0,1,17.211902
0,1,17.219413
0,1,17.229305
0,1,17.263701
0,1,17.270256
0,1,17.275951
0,1,17.282518
0,1,17.289677
