#{"t_start": 1608093791.201623, "env_id": null}
r,l,t
0,1,5.919766
0,1,5.927693
0,1,5.936536
0,1,5.943108
5,1,5.978504
0,1,5.985201
0,1,5.991505
0,1,5.997763
0,1,6.004219
0,1,6.03743
0,1,6.044047
0,1,6.049961
0,1,6.056148
0,1,6.062475
0,1,6.104911
0,1,6.111725
0,1,6.118926
0,1,6.125602
0,1,6.132468
0,1,6.168356
0,1,6.173702
0,1,6.179769
0,1,6.186604
0,1,6.192379
0,1,6.226033
0,1,6.23322
0,1,6.241831
0,1,6.248434
0,1,6.25475
0,1,6.29196
0,1,6.305302
0,1,6.310941
0,1,6.31874
0,1,6.324145
0,1,6.359364
0,1,6.365524
0,1,6.371366
0,1,6.377888
0,1,6.384384
0,1,6.423242
0,1,6.429563
0,1,6.43599
0,1,6.441771
0,1,6.448152
0,1,6.481801
0,1,6.487815
0,1,6.493239
0,1,6.500015
0,1,6.506624
0,1,6.543063
0,1,6.549532
0,1,6.5559
0,1,6.562485
0,1,6.57001
0,1,6.609221
0,1,6.615326
0,1,6.620825
0,1,6.626784
0,1,6.63314
0,1,6.66782
0,1,6.673576
0,1,6.68055
0,1,6.686402
0,1,6.692577
0,1,6.726761
0,1,6.73306
0,1,6.738923
0,1,6.745128
0,1,6.752418
0,1,6.796115
0,1,6.802061
0,1,6.807891
0,1,6.813673
0,1,6.820205
0,1,6.854436
0,1,6.861186
0,1,6.867297
0,1,6.873291
0,1,6.879994
0,1,6.91361
0,1,6.920144
0,1,6.926285
0,1,6.932571
0,1,6.938546
0,1,6.978359
0,1,6.984843
0,1,6.991271
0,1,6.997998
0,1,7.004414
0,1,7.040601
0,1,7.046579
0,1,7.052707
0,1,7.059328
0,1,7.065539
0,1,7.106132
0,1,7.112369
0,1,7.118646
0,1,7.124935
0,1,7.13113
0,1,7.167046
0,1,7.173205
0,1,7.1794
0,1,7.185264
0,1,7.193208
0,1,7.233403
0,1,7.239985
0,1,7.246428
0,1,7.255098
0,1,7.262693
0,1,7.309961
0,1,7.316347
0,1,7.322509
0,1,7.328793
0,1,7.335425
0,1,7.371002
0,1,7.379105
0,1,7.384931
0,1,7.390959
0,1,7.397211
0,1,7.431359
0,1,7.439327
0,1,7.446772
0,1,7.453211
0,1,7.461944
0,1,7.498029
0,1,7.504079
0,1,7.510273
0,1,7.517451
0,1,7.523528
0,1,7.561548
0,1,7.568397
0,1,7.576376
0,1,7.582988
0,1,7.589529
0,1,7.623881
0,1,7.630411
0,1,7.639224
0,1,7.64562
0,1,7.655494
0,1,7.689148
0,1,7.695263
0,1,7.701603
0,1,7.707565
0,1,7.713524
0,1,7.750232
0,1,7.756424
0,1,7.762773
0,1,7.769475
0,1,7.776651
0,1,7.811231
0,1,7.81769
0,1,7.823742
0,1,7.829582
0,1,7.836159
0,1,7.871193
0,1,7.877541
0,1,7.884402
0,1,7.890488
0,1,7.896597
0,1,7.930744
0,1,7.937087
0,1,7.943255
0,1,7.949169
0,1,7.955898
0,1,7.991565
0,1,7.997701
0,1,8.003738
0,1,8.00963
0,1,8.015252
0,1,8.049666
0,1,8.055542
0,1,8.061726
0,1,8.067608
0,1,8.073493
0,1,8.107459
0,1,8.113781
0,1,8.119801
0,1,8.125679
0,1,8.131909
0,1,8.168684
0,1,8.175007
0,1,8.181104
0,1,8.186822
0,1,8.193515
0,1,8.227546
0,1,8.233926
0,1,8.239846
0,1,8.246243
0,1,8.252428
0,1,8.293356
0,1,8.308017
0,1,8.314753
0,1,8.322
0,1,8.328179
0,1,8.365456
0,1,8.372544
0,1,8.378871
0,1,8.385288
0,1,8.391131
0,1,8.426811
0,1,8.435237
0,1,8.441684
0,1,8.448478
0,1,8.454983
0,1,8.491576
0,1,8.497813
0,1,8.50386
0,1,8.511809
0,1,8.522738
0,1,8.563647
0,1,8.570727
0,1,8.576492
0,1,8.583316
0,1,8.589238
0,1,8.640562
0,1,8.646886
0,1,8.653578
0,1,8.659502
0,1,8.665964
0,1,8.700267
0,1,8.708701
0,1,8.715905
0,1,8.722784
0,1,8.731465
0,1,8.772233
0,1,8.785871
0,1,8.796144
0,1,8.803068
0,1,8.809015
0,1,8.843018
0,1,8.849316
0,1,8.857118
0,1,8.865002
0,1,8.871496
0,1,8.910091
0,1,8.916113
0,1,8.922007
0,1,8.928393
0,1,8.934958
0,1,8.96856
0,1,8.975048
0,1,8.980701
0,1,8.987253
0,1,8.993408
0,1,9.029072
0,1,9.034903
0,1,9.041237
0,1,9.047022
0,1,9.053457
0,1,9.088103
0,1,9.09419
0,1,9.100701
0,1,9.107634
0,1,9.113659
0,1,9.147519
0,1,9.153354
0,1,9.15911
0,1,9.166487
0,1,9.172603
0,1,9.206969
0,1,9.213387
0,1,9.219503
0,1,9.225681
0,1,9.231697
5,1,9.264996
0,1,9.27074
0,1,9.276627
0,1,9.282564
0,1,9.288416
0,1,9.325192
0,1,9.332011
0,1,9.338131
0,1,9.344366
0,1,9.350487
0,1,9.383454
0,1,9.389515
0,1,9.396017
0,1,9.402449
0,1,9.409031
0,1,9.445072
0,1,9.451145
0,1,9.457383
0,1,9.463804
0,1,9.470198
0,1,9.519958
0,1,9.526853
0,1,9.53307
0,1,9.540078
0,1,9.547747
0,1,9.585312
0,1,9.591697
0,1,9.597862
0,1,9.60331
0,1,9.609749
0,1,9.643939
0,1,9.651222
0,1,9.657303
0,1,9.663986
0,1,9.67003
0,1,9.705228
0,1,9.711156
0,1,9.718932
0,1,9.727199
0,1,9.733794
0,1,9.76816
0,1,9.774324
0,1,9.780229
0,1,9.785919
0,1,9.791719
0,1,9.831198
0,1,9.838218
0,1,9.844056
0,1,9.851068
0,1,9.857162
0,1,9.893951
0,1,9.899857
0,1,9.90634
0,1,9.912679
0,1,9.918483
0,1,9.956246
0,1,9.962737
0,1,9.968764
0,1,9.974824
0,1,9.981428
0,1,10.018434
0,1,10.024898
0,1,10.030722
0,1,10.037203
0,1,10.043793
0,1,10.079809
0,1,10.086151
0,1,10.092114
0,1,10.098109
0,1,10.104708
0,1,10.139209
0,1,10.145121
0,1,10.151494
0,1,10.157677
0,1,10.163538
0,1,10.198085
0,1,10.204297
0,1,10.210412
0,1,10.216956
0,1,10.222633
0,1,10.256172
0,1,10.261844
0,1,10.268588
0,1,10.274495
0,1,10.280773
0,1,10.321369
0,1,10.32695
0,1,10.334042
0,1,10.340153
0,1,10.345903
0,1,10.381523
0,1,10.388274
0,1,10.394781
0,1,10.401819
0,1,10.408089
0,1,10.443745
0,1,10.450148
0,1,10.456696
0,1,10.462143
0,1,10.468387
0,1,10.503085
0,1,10.50952
0,1,10.515584
0,1,10.522093
0,1,10.528399
0,1,10.574141
0,1,10.580587
0,1,10.587737
0,1,10.593501
0,1,10.599924
0,1,10.636917
0,1,10.643293
0,1,10.649572
0,1,10.65637
0,1,10.663077
0,1,10.698253
0,1,10.704382
0,1,10.711328
0,1,10.720409
0,1,10.733803
0,1,10.768025
0,1,10.774767
0,1,10.780646
0,1,10.787151
0,1,10.793371
0,1,10.827553
0,1,10.833853
0,1,10.840192
0,1,10.846163
0,1,10.852875
0,1,10.893262
0,1,10.899284
0,1,10.905788
0,1,10.911989
0,1,10.918248
0,1,10.954604
0,1,10.960848
0,1,10.967219
0,1,10.973294
0,1,10.979172
0,1,11.014296
0,1,11.020412
0,1,11.026919
0,1,11.034889
0,1,11.041897
0,1,11.080867
0,1,11.087126
0,1,11.093474
0,1,11.100476
0,1,11.107589
0,1,11.142012
0,1,11.148735
0,1,11.155182
0,1,11.160759
0,1,11.166649
0,1,11.203524
0,1,11.213005
0,1,11.2195
0,1,11.225469
0,1,11.232615
0,1,11.267746
0,1,11.274501
0,1,11.281019
0,1,11.287564
0,1,11.294001
0,1,11.336749
0,1,11.343074
0,1,11.349274
0,1,11.355649
0,1,11.361912
0,1,11.397133
0,1,11.403301
0,1,11.409417
0,1,11.415442
0,1,11.421385
0,1,11.456957
0,1,11.462873
0,1,11.469509
0,1,11.475478
0,1,11.481684
0,1,11.523841
0,1,11.530215
0,1,11.537422
0,1,11.543568
0,1,11.550246
0,1,11.588618
0,1,11.594568
0,1,11.601403
0,1,11.608152
0,1,11.614314
0,1,11.651388
0,1,11.657435
0,1,11.663556
0,1,11.670248
0,1,11.676064
0,1,11.715595
0,1,11.722078
0,1,11.728356
0,1,11.734685
0,1,11.741103
0,1,11.77953
0,1,11.786524
0,1,11.792786
0,1,11.798934
0,1,11.804731
0,1,11.841132
0,1,11.848098
0,1,11.854802
0,1,11.866046
0,1,11.874788
0,1,11.910771
0,1,11.91695
0,1,11.923263
0,1,11.929545
0,1,11.936201
0,1,11.968677
0,1,11.974474
0,1,11.980709
0,1,11.986696
0,1,11.992699
0,1,12.027436
0,1,12.033908
0,1,12.039907
0,1,12.046118
5,1,12.052178
0,1,12.089441
0,1,12.095785
0,1,12.101994
0,1,12.108262
0,1,12.114537
0,1,12.149383
0,1,12.156007
0,1,12.162013
0,1,12.167652
0,1,12.173278
0,1,12.209504
0,1,12.2168
0,1,12.223169
0,1,12.230844
0,1,12.237249
0,1,12.279515
0,1,12.28648
0,1,12.292601
0,1,12.307298
0,1,12.313662
0,1,12.350507
0,1,12.35762
0,1,12.363353
0,1,12.370027
0,1,12.376413
0,1,12.411212
0,1,12.418062
0,1,12.424619
0,1,12.431571
0,1,12.439656
0,1,12.4777
0,1,12.483825
0,1,12.491059
0,1,12.497699
0,1,12.503389
0,1,12.539838
0,1,12.546048
0,1,12.552114
0,1,12.558427
0,1,12.564627
0,1,12.602684
0,1,12.609972
0,1,12.617919
0,1,12.62524
0,1,12.631915
0,1,12.667373
0,1,12.67452
0,1,12.682746
0,1,12.690026
0,1,12.697413
0,1,12.733817
0,1,12.740622
0,1,12.746575
0,1,12.753512
0,1,12.759628
0,1,12.795232
0,1,12.801202
0,1,12.808984
0,1,12.816086
0,1,12.824516
0,1,12.861519
0,1,12.866812
0,1,12.873408
0,1,12.879978
0,1,12.88588
0,1,12.919905
0,1,12.926266
0,1,12.936073
0,1,12.948705
0,1,12.956355
0,1,12.992198
0,1,12.998417
0,1,13.004931
0,1,13.010445
0,1,13.019562
0,1,13.062883
0,1,13.074726
0,1,13.081542
0,1,13.088711
0,1,13.096458
0,1,13.131816
0,1,13.138771
0,1,13.144353
0,1,13.151066
0,1,13.158798
0,1,13.198524
0,1,13.204814
0,1,13.21159
0,1,13.218636
0,1,13.225527
0,1,13.261383
0,1,13.267623
0,1,13.274041
0,1,13.281745
0,1,13.288222
0,1,13.331426
0,1,13.338065
0,1,13.3468
0,1,13.352692
0,1,13.358614
0,1,13.393268
0,1,13.400497
5,1,13.406664
0,1,13.413206
0,1,13.420204
0,1,13.454845
0,1,13.461211
0,1,13.466868
0,1,13.473142
0,1,13.479182
0,1,13.514419
0,1,13.521926
0,1,13.527559
0,1,13.53326
0,1,13.540233
0,1,13.580122
0,1,13.586956
0,1,13.593352
0,1,13.599847
0,1,13.605725
0,1,13.642165
0,1,13.648834
0,1,13.655482
0,1,13.661834
0,1,13.668502
0,1,13.702149
0,1,13.708168
0,1,13.714549
0,1,13.721301
0,1,13.727678
0,1,13.763278
0,1,13.76925
0,1,13.775213
0,1,13.781319
0,1,13.788306
0,1,13.823705
0,1,13.83065
0,1,13.83704
0,1,13.843279
0,1,13.849522
0,1,13.884077
5,1,13.890373
0,1,13.896835
0,1,13.902537
0,1,13.909052
0,1,13.943633
0,1,13.949646
0,1,13.955857
0,1,13.964176
5,1,13.971596
0,1,14.008913
0,1,14.015298
0,1,14.022205
0,1,14.028593
0,1,14.035308
0,1,14.072264
0,1,14.078878
0,1,14.085251
0,1,14.091227
0,1,14.097487
0,1,14.136836
0,1,14.14922
0,1,14.155231
0,1,14.162025
0,1,14.16853
0,1,14.206692
0,1,14.213826
0,1,14.223157
0,1,14.230886
0,1,14.237846
5,1,14.274084
0,1,14.279676
0,1,14.287618
0,1,14.313485
0,1,14.320384
0,1,14.355806
0,1,14.362575
5,1,14.36997
0,1,14.376331
0,1,14.383803
0,1,14.419086
0,1,14.425615
0,1,14.435742
0,1,14.441734
0,1,14.448292
0,1,14.48848
0,1,14.494674
0,1,14.501021
0,1,14.509246
0,1,14.516551
0,1,14.550528
0,1,14.5575
0,1,14.563787
0,1,14.571088
0,1,14.577018
0,1,14.610322
0,1,14.616516
0,1,14.622866
0,1,14.628737
0,1,14.634885
0,1,14.668581
0,1,14.675089
0,1,14.681162
0,1,14.687598
0,1,14.693546
0,1,14.729704
0,1,14.735959
0,1,14.743555
0,1,14.75142
0,1,14.759892
0,1,14.79529
0,1,14.801072
0,1,14.807388
0,1,14.815149
0,1,14.821613
0,1,14.857084
0,1,14.863327
0,1,14.869466
0,1,14.87544
0,1,14.882164
0,1,14.915482
0,1,14.922971
0,1,14.93508
0,1,14.941229
0,1,14.947402
0,1,14.983509
0,1,14.989907
0,1,14.996212
0,1,15.002257
0,1,15.008978
5,1,15.043955
0,1,15.049947
0,1,15.056324
0,1,15.062756
0,1,15.070116
0,1,15.110442
0,1,15.116729
0,1,15.123301
0,1,15.129506
0,1,15.137241
0,1,15.173564
0,1,15.1795
0,1,15.186731
0,1,15.192865
0,1,15.199035
0,1,15.234215
0,1,15.242094
0,1,15.248899
0,1,15.256619
0,1,15.267289
0,1,15.313708
0,1,15.320404
0,1,15.327134
0,1,15.33314
0,1,15.340531
0,1,15.377056
0,1,15.38423
0,1,15.391782
0,1,15.398732
0,1,15.409091
0,1,15.445689
0,1,15.452918
0,1,15.459364
0,1,15.466212
0,1,15.473123
0,1,15.513992
0,1,15.524179
0,1,15.537595
0,1,15.546104
0,1,15.552391
0,1,15.600025
0,1,15.605748
0,1,15.611858
0,1,15.617858
0,1,15.625535
0,1,15.671692
0,1,15.679198
0,1,15.686437
0,1,15.692437
0,1,15.698707
0,1,15.733172
0,1,15.739672
0,1,15.745688
0,1,15.752056
0,1,15.75811
0,1,15.801322
0,1,15.807324
0,1,15.814057
0,1,15.820942
0,1,15.827409
0,1,15.861722
0,1,15.8694
0,1,15.874885
0,1,15.881212
0,1,15.888128
0,1,15.923235
0,1,15.931084
0,1,15.938448
0,1,15.944879
0,1,15.953937
0,1,15.988217
0,1,15.995248
0,1,16.001861
0,1,16.00836
0,1,16.014533
0,1,16.050171
0,1,16.058467
0,1,16.068838
0,1,16.078045
0,1,16.085019
0,1,16.119675
0,1,16.125943
0,1,16.13255
0,1,16.139149
0,1,16.145244
0,1,16.179345
0,1,16.185448
0,1,16.192281
0,1,16.199297
0,1,16.208327
0,1,16.246011
0,1,16.25223
0,1,16.25836
0,1,16.264478
0,1,16.27097
0,1,16.311993
0,1,16.317861
0,1,16.323897
0,1,16.329744
0,1,16.335981
0,1,16.372932
0,1,16.381984
0,1,16.392663
0,1,16.398659
0,1,16.405077
0,1,16.440976
0,1,16.446692
0,1,16.453252
0,1,16.460687
0,1,16.46789
0,1,16.505397
0,1,16.511999
0,1,16.518043
0,1,16.524262
0,1,16.530734
0,1,16.566938
0,1,16.5757
0,1,16.581981
0,1,16.588963
0,1,16.602428
0,1,16.639001
0,1,16.645143
0,1,16.652762
0,1,16.65935
0,1,16.667204
0,1,16.706908
0,1,16.71242
0,1,16.719166
0,1,16.725825
0,1,16.731991
0,1,16.768242
0,1,16.774849
0,1,16.78066
0,1,16.787193
0,1,16.792825
0,1,16.827333
0,1,16.833217
0,1,16.839192
0,1,16.845201
0,1,16.850672
0,1,16.886203
0,1,16.89214
0,1,16.897986
0,1,16.904001
0,1,16.910739
0,1,16.945174
0,1,16.951157
0,1,16.957304
0,1,16.963453
0,1,16.969188
0,1,17.004412
0,1,17.010916
0,1,17.016656
0,1,17.023107
0,1,17.029423
5,1,17.06793
0,1,17.076842
0,1,17.083106
0,1,17.09
0,1,17.096247
0,1,17.132308
0,1,17.139544
0,1,17.147917
0,1,17.155349
0,1,17.165189
0,1,17.199947
0,1,17.206129
0,1,17.212087
0,1,17.218564
0,1,17.225609
