#{"t_start": 1608093791.188721, "env_id": null}
r,l,t
0,1,11.225458
0,1,11.231767
0,1,11.238079
0,1,11.244861
0,1,11.280151
0,1,11.286739
0,1,11.293293
0,1,11.299865
0,1,11.306203
0,1,11.348954
0,1,11.35527
0,1,11.361528
0,1,11.367905
0,1,11.374187
0,1,11.409398
0,1,11.416091
0,1,11.421749
0,1,11.427712
0,1,11.433892
0,1,11.469203
0,1,11.475422
0,1,11.481822
0,1,11.487918
0,1,11.493999
0,1,11.536206
0,1,11.542436
0,1,11.549501
0,1,11.555795
0,1,11.562279
0,1,11.600835
0,1,11.606811
0,1,11.61357
0,1,11.620601
0,1,11.626488
0,1,11.663721
0,1,11.669648
0,1,11.675704
0,1,11.682449
0,1,11.688471
0,1,11.727856
0,1,11.734249
0,1,11.740704
0,1,11.747112
0,1,11.753412
0,1,11.792352
0,1,11.798591
0,1,11.805074
0,1,11.81122
0,1,11.817441
0,1,11.853393
0,1,11.860403
0,1,11.867043
0,1,11.877842
5,1,11.88693
0,1,11.922995
0,1,11.929017
0,1,11.935532
0,1,11.941707
0,1,11.948452
0,1,11.981525
0,1,11.987098
0,1,11.993165
0,1,11.998955
0,1,12.005025
0,1,12.039696
0,1,12.046172
0,1,12.052141
0,1,12.058396
0,1,12.064337
0,1,12.101681
0,1,12.108056
0,1,12.1142
0,1,12.120475
0,1,12.126787
0,1,12.161534
0,1,12.168169
0,1,12.174246
0,1,12.180554
0,1,12.18593
0,1,12.221728
0,1,12.228907
0,1,12.23557
0,1,12.243648
0,1,12.249371
0,1,12.291714
0,1,12.298833
0,1,12.304938
0,1,12.319668
0,1,12.325936
0,1,12.362598
0,1,12.369844
0,1,12.37616
0,1,12.382174
0,1,12.388557
0,1,12.423396
0,1,12.430117
0,1,12.436894
0,1,12.443732
0,1,12.451885
0,1,12.489917
0,1,12.496058
0,1,12.503237
0,1,12.510097
0,1,12.515959
0,1,12.552059
0,1,12.558304
0,1,12.564411
0,1,12.570648
0,1,12.577341
0,1,12.61496
0,1,12.622342
0,1,12.6301
0,1,12.637362
0,1,12.644132
0,1,12.679629
0,1,12.686647
0,1,12.693967
0,1,12.702261
0,1,12.709389
0,1,12.745986
0,1,12.75287
0,1,12.759035
0,1,12.765767
0,1,12.771978
0,1,12.808155
0,1,12.81464
0,1,12.8211
0,1,12.829212
0,1,12.836784
0,1,12.873776
0,1,12.879604
0,1,12.885591
0,1,12.892186
0,1,12.898704
0,1,12.932658
0,1,12.93917
0,1,12.94833
0,1,12.959375
0,1,12.968688
0,1,13.004443
0,1,13.010634
0,1,13.017182
0,1,13.023375
0,1,13.031868
0,1,13.079079
0,1,13.087024
0,1,13.095567
0,1,13.101999
0,1,13.109409
0,1,13.144066
0,1,13.151096
0,1,13.157163
0,1,13.163435
0,1,13.17111
0,1,13.21113
0,1,13.21714
0,1,13.224712
0,1,13.231658
0,1,13.237615
0,1,13.273662
0,1,13.280127
0,1,13.28645
0,1,13.294072
0,1,13.300878
0,1,13.343815
0,1,13.350281
0,1,13.359009
0,1,13.365429
0,1,13.371274
0,1,13.406083
0,1,13.412765
0,1,13.418868
0,1,13.426048
0,1,13.432447
0,1,13.467409
0,1,13.47345
0,1,13.479717
0,1,13.485398
0,1,13.491754
0,1,13.527156
0,1,13.534175
0,1,13.540326
0,1,13.54601
0,1,13.552555
0,1,13.592319
0,1,13.599203
0,1,13.605492
0,1,13.612041
0,1,13.618341
0,1,13.65443
0,1,13.661679
0,1,13.668086
0,1,13.673978
0,1,13.680635
0,1,13.715028
0,1,13.720434
0,1,13.72656
0,1,13.733478
0,1,13.740085
0,1,13.775536
0,1,13.781577
0,1,13.787478
0,1,13.794959
0,1,13.800537
0,1,13.836652
0,1,13.842895
0,1,13.8493
0,1,13.855597
0,1,13.862036
0,1,13.896204
0,1,13.902766
0,1,13.909114
0,1,13.915391
0,1,13.921291
0,1,13.956539
0,1,13.962157
0,1,13.968136
0,1,13.976419
0,1,13.984133
0,1,14.021185
0,1,14.027359
0,1,14.034434
0,1,14.040809
0,1,14.04789
0,1,14.084499
0,1,14.091112
0,1,14.097463
0,1,14.103439
0,1,14.109804
0,1,14.148806
0,1,14.161417
0,1,14.167977
0,1,14.17406
0,1,14.18093
0,1,14.21901
0,1,14.225634
0,1,14.23508
0,1,14.243009
0,1,14.250226
0,1,14.28625
0,1,14.29236
0,1,14.300581
0,1,14.325737
0,1,14.333032
0,1,14.36807
0,1,14.37475
0,1,14.382344
0,1,14.388876
0,1,14.395883
0,1,14.431281
0,1,14.437516
0,1,14.448172
0,1,14.454231
0,1,14.460271
0,1,14.500521
0,1,14.507032
0,1,14.513255
0,1,14.521468
0,1,14.52874
0,1,14.562748
0,1,14.569688
0,1,14.57604
0,1,14.583352
0,1,14.589314
0,1,14.622557
0,1,14.628703
0,1,14.635147
0,1,14.640993
0,1,14.647101
0,1,14.681449
0,1,14.687359
0,1,14.693416
5,1,14.699942
0,1,14.705798
0,1,14.74186
0,1,14.748144
0,1,14.755828
0,1,14.763613
0,1,14.772161
0,1,14.807688
0,1,14.813407
0,1,14.819809
0,1,14.827427
0,1,14.833915
0,1,14.86929
0,1,14.875565
0,1,14.881668
0,1,14.887673
0,1,14.894393
0,1,14.927736
0,1,14.935197
0,1,14.946145
0,1,14.953772
0,1,14.959764
0,1,14.995706
0,1,15.002809
0,1,15.008285
0,1,15.014573
0,1,15.021273
0,1,15.056079
5,1,15.062275
0,1,15.069226
0,1,15.07478
0,1,15.083018
0,1,15.123233
0,1,15.12895
0,1,15.135598
0,1,15.141823
0,1,15.149358
0,1,15.185633
0,1,15.192235
0,1,15.198994
0,1,15.205087
0,1,15.211287
0,1,15.246431
0,1,15.254337
0,1,15.261094
0,1,15.268871
0,1,15.278765
0,1,15.32589
0,1,15.332485
0,1,15.339374
0,1,15.345859
0,1,15.352752
0,1,15.390007
0,1,15.396532
0,1,15.404121
0,1,15.412533
0,1,15.42133
0,1,15.458661
0,1,15.46567
0,1,15.471594
0,1,15.478453
0,1,15.485362
0,1,15.526259
0,1,15.537838
0,1,15.550518
0,1,15.558365
0,1,15.565773
0,1,15.612259
0,1,15.618679
0,1,15.624154
0,1,15.630426
0,1,15.638369
0,1,15.684235
0,1,15.691456
0,1,15.698732
0,1,15.704647
0,1,15.710848
0,1,15.745464
0,1,15.751851
0,1,15.758029
0,1,15.764318
0,1,15.770351
0,1,15.813612
0,1,15.819645
0,1,15.826287
0,1,15.833264
0,1,15.839448
0,1,15.874493
0,1,15.881603
0,1,15.88766
0,1,15.893444
0,1,15.900446
0,1,15.935446
0,1,15.943447
0,1,15.950762
0,1,15.957297
0,1,15.966221
0,1,16.000952
0,1,16.007392
0,1,16.014115
0,1,16.020594
0,1,16.026789
0,1,16.062305
0,1,16.070492
0,1,16.079739
0,1,16.090162
0,1,16.097415
0,1,16.131592
0,1,16.138227
0,1,16.144776
0,1,16.151284
0,1,16.157517
0,1,16.191574
0,1,16.197661
0,1,16.204411
0,1,16.211587
0,1,16.22092
0,1,16.2581
0,1,16.264809
0,1,16.271058
0,1,16.277047
0,1,16.283235
0,1,16.324423
0,1,16.330482
0,1,16.336114
0,1,16.342459
0,1,16.348277
0,1,16.385098
0,1,16.394107
0,1,16.40554
0,1,16.410999
0,1,16.417754
0,1,16.453228
0,1,16.459264
0,1,16.465322
0,1,16.472987
0,1,16.480285
0,1,16.517629
5,1,16.524382
0,1,16.530274
0,1,16.536414
0,1,16.543045
0,1,16.579038
0,1,16.588038
0,1,16.594193
0,1,16.601195
0,1,16.613024
0,1,16.651415
0,1,16.657417
0,1,16.664904
0,1,16.671736
0,1,16.679381
0,1,16.719154
0,1,16.725124
0,1,16.731109
0,1,16.738044
0,1,16.744284
0,1,16.780875
0,1,16.787047
0,1,16.792942
0,1,16.799339
0,1,16.805678
0,1,16.839604
0,1,16.845494
0,1,16.851874
0,1,16.857274
0,1,16.863329
0,1,16.898209
0,1,16.904613
0,1,16.910262
0,1,16.916424
0,1,16.923024
0,1,16.95741
0,1,16.963383
0,1,16.969576
0,1,16.975718
0,1,16.98196
0,1,17.017116
5,1,17.023235
0,1,17.029136
0,1,17.035343
0,1,17.041675
0,1,17.080123
0,1,17.089701
0,1,17.095348
0,1,17.102356
0,1,17.108491
0,1,17.145101
0,1,17.151324
0,1,17.160178
0,1,17.16761
0,1,17.177709
0,1,17.212043
0,1,17.218466
0,1,17.224303
0,1,17.230707
0,1,17.237962
