#{"t_start": 1608093715.5737479, "env_id": null}
r,l,t
0,1,8.661518
0,1,8.667065
0,1,8.703333
0,1,8.709781
0,1,8.715997
0,1,8.721645
0,1,8.72852
0,1,8.763914
0,1,8.77081
0,1,8.777369
0,1,8.783922
0,1,8.790095
0,1,8.828431
0,1,8.835084
0,1,8.842096
5,1,8.848033
0,1,8.85444
0,1,8.891797
0,1,8.898168
0,1,8.905192
0,1,8.911726
0,1,8.918148
0,1,8.956115
0,1,8.962347
0,1,8.968591
0,1,8.975819
0,1,8.983052
0,1,9.02171
0,1,9.028888
0,1,9.035581
0,1,9.041673
0,1,9.047696
0,1,9.085763
0,1,9.092759
0,1,9.099569
0,1,9.105837
0,1,9.112408
0,1,9.148844
0,1,9.155059
0,1,9.161534
0,1,9.167727
0,1,9.174137
0,1,9.210078
0,1,9.216533
0,1,9.2225
0,1,9.228968
0,1,9.238384
0,1,9.274834
5,1,9.280796
0,1,9.287129
0,1,9.293561
0,1,9.299321
0,1,9.33479
0,1,9.341818
0,1,9.347799
0,1,9.353667
0,1,9.359259
0,1,9.396717
0,1,9.40297
0,1,9.409739
0,1,9.415987
0,1,9.422722
0,1,9.459704
0,1,9.465406
0,1,9.471967
0,1,9.478057
0,1,9.484511
0,1,9.522054
0,1,9.528821
0,1,9.53482
0,1,9.541724
0,1,9.54803
0,1,9.584558
0,1,9.591429
0,1,9.597446
0,1,9.603791
0,1,9.610316
0,1,9.647364
0,1,9.654104
0,1,9.660551
0,1,9.666253
0,1,9.672344
0,1,9.707575
0,1,9.714196
0,1,9.719791
0,1,9.72609
0,1,9.732616
0,1,9.769189
0,1,9.775896
0,1,9.781968
0,1,9.788126
0,1,9.794859
0,1,9.829368
0,1,9.835029
0,1,9.841523
0,1,9.847495
0,1,9.854156
0,1,9.888825
0,1,9.896023
0,1,9.90275
0,1,9.909433
0,1,9.915531
0,1,9.95195
0,1,9.958288
0,1,9.964965
0,1,9.971387
0,1,9.978143
0,1,10.014014
0,1,10.020681
0,1,10.026872
0,1,10.033801
0,1,10.040021
0,1,10.077409
0,1,10.083641
0,1,10.089836
0,1,10.096679
0,1,10.103135
0,1,10.139473
0,1,10.146415
0,1,10.152388
0,1,10.158531
0,1,10.165042
0,1,10.200454
0,1,10.20685
0,1,10.2134
0,1,10.219521
0,1,10.225674
0,1,10.266048
0,1,10.273043
0,1,10.279405
0,1,10.286058
0,1,10.292777
0,1,10.329128
0,1,10.335157
0,1,10.345907
0,1,10.352154
0,1,10.35913
0,1,10.394741
0,1,10.40126
0,1,10.407546
0,1,10.414214
0,1,10.420379
0,1,10.456442
0,1,10.462842
0,1,10.469194
0,1,10.475609
0,1,10.482407
0,1,10.518796
0,1,10.525303
0,1,10.531495
0,1,10.537765
0,1,10.544652
0,1,10.581257
0,1,10.587902
0,1,10.594717
0,1,10.600644
0,1,10.607384
5,1,10.64635
0,1,10.652497
0,1,10.659306
0,1,10.665712
0,1,10.671903
0,1,10.708667
0,1,10.715205
0,1,10.721488
0,1,10.727948
0,1,10.734512
0,1,10.771817
0,1,10.778442
0,1,10.784852
0,1,10.791051
0,1,10.798135
0,1,10.838195
0,1,10.844738
0,1,10.851483
0,1,10.858054
0,1,10.86394
0,1,10.900274
0,1,10.907252
0,1,10.913711
0,1,10.920554
0,1,10.92665
0,1,10.963436
0,1,10.969512
0,1,10.975978
0,1,10.982456
0,1,10.989444
0,1,11.035791
0,1,11.044813
0,1,11.051113
0,1,11.060644
0,1,11.068747
0,1,11.105538
0,1,11.111618
0,1,11.117809
0,1,11.125192
0,1,11.131769
0,1,11.169812
0,1,11.176758
0,1,11.183276
0,1,11.190217
0,1,11.196552
0,1,11.234942
0,1,11.270805
0,1,11.282084
0,1,11.29536
0,1,11.30221
0,1,11.338128
0,1,11.345022
0,1,11.351309
0,1,11.357497
0,1,11.36409
0,1,11.399449
0,1,11.405543
0,1,11.412742
0,1,11.418845
0,1,11.424953
0,1,11.460381
0,1,11.466519
0,1,11.47291
0,1,11.479718
0,1,11.486462
0,1,11.521587
0,1,11.528134
0,1,11.534289
0,1,11.540916
0,1,11.546621
0,1,11.582303
0,1,11.588739
0,1,11.594808
0,1,11.600356
0,1,11.606592
0,1,11.644574
0,1,11.651357
0,1,11.657625
0,1,11.664033
0,1,11.670325
0,1,11.707544
0,1,11.714412
0,1,11.721025
0,1,11.727317
0,1,11.732829
0,1,11.772962
0,1,11.779296
0,1,11.786134
0,1,11.798295
0,1,11.804882
0,1,11.84139
0,1,11.847968
0,1,11.854462
0,1,11.861039
0,1,11.870865
0,1,11.910582
0,1,11.917547
0,1,11.924103
0,1,11.931699
0,1,11.938376
0,1,11.976866
0,1,11.983017
0,1,11.989446
0,1,11.995916
0,1,12.002754
0,1,12.039252
0,1,12.046338
0,1,12.052795
0,1,12.059914
0,1,12.066268
0,1,12.102644
0,1,12.109046
0,1,12.11543
0,1,12.121584
0,1,12.12857
0,1,12.16466
0,1,12.171239
0,1,12.177663
0,1,12.184081
0,1,12.190237
0,1,12.226923
0,1,12.23337
0,1,12.2399
0,1,12.246319
0,1,12.252786
0,1,12.297917
0,1,12.304187
0,1,12.310541
0,1,12.317383
0,1,12.32377
0,1,12.360611
0,1,12.36701
0,1,12.373027
0,1,12.380218
0,1,12.386974
0,1,12.423069
0,1,12.429567
0,1,12.43571
0,1,12.441783
0,1,12.448434
0,1,12.485773
0,1,12.492171
0,1,12.49905
0,1,12.504976
0,1,12.511328
0,1,12.548231
0,1,12.554144
0,1,12.560786
0,1,12.567714
0,1,12.573767
0,1,12.682309
0,1,12.69466
0,1,12.70649
0,1,12.716843
0,1,12.727417
0,1,12.775054
0,1,12.78253
0,1,12.789823
0,1,12.797099
0,1,12.803614
0,1,12.845173
0,1,12.851722
0,1,12.857708
0,1,12.864308
0,1,12.870073
0,1,12.906301
0,1,12.913143
0,1,12.919079
0,1,12.925426
0,1,12.932039
0,1,12.967997
0,1,12.974202
0,1,12.98022
0,1,12.986639
0,1,12.993002
0,1,13.028484
0,1,13.034835
0,1,13.040933
0,1,13.047215
0,1,13.053804
0,1,13.089286
0,1,13.09572
0,1,13.10236
0,1,13.108545
0,1,13.114284
0,1,13.151934
0,1,13.158142
0,1,13.164344
0,1,13.17093
0,1,13.176918
0,1,13.214326
0,1,13.220394
0,1,13.226346
0,1,13.232661
0,1,13.242257
0,1,13.280235
0,1,13.286423
0,1,13.292114
0,1,13.298795
0,1,13.305366
0,1,13.341047
0,1,13.347071
0,1,13.353203
0,1,13.359375
0,1,13.365712
0,1,13.402328
0,1,13.408262
0,1,13.415068
0,1,13.421532
0,1,13.428261
0,1,13.463913
0,1,13.469997
0,1,13.476019
0,1,13.482549
0,1,13.488956
0,1,13.524857
0,1,13.531681
0,1,13.538081
0,1,13.544228
0,1,13.550615
0,1,13.586648
0,1,13.594286
0,1,13.600988
0,1,13.607144
0,1,13.613919
0,1,13.649322
0,1,13.655803
0,1,13.661767
0,1,13.668216
0,1,13.674122
0,1,13.7109
0,1,13.71726
0,1,13.723463
0,1,13.72991
0,1,13.736368
0,1,13.77254
0,1,13.778752
0,1,13.784988
0,1,13.790592
0,1,13.797376
0,1,13.833757
0,1,13.840449
0,1,13.846689
0,1,13.853048
0,1,13.858998
0,1,13.897355
0,1,13.903709
0,1,13.910565
0,1,13.916671
0,1,13.922966
0,1,13.961683
0,1,13.969249
0,1,13.976708
0,1,13.983641
0,1,13.99044
0,1,14.027314
0,1,14.034667
0,1,14.043389
0,1,14.050189
0,1,14.056399
0,1,14.093467
0,1,14.100412
0,1,14.106375
0,1,14.112797
0,1,14.127066
0,1,14.165634
0,1,14.17192
0,1,14.17883
0,1,14.184929
0,1,14.191134
0,1,14.228473
0,1,14.234378
0,1,14.240734
0,1,14.248225
0,1,14.254341
0,1,14.29542
0,1,14.301595
0,1,14.307908
0,1,14.314277
0,1,14.320446
0,1,14.35655
0,1,14.363358
0,1,14.370649
5,1,14.377091
0,1,14.382687
0,1,14.418281
5,1,14.424978
0,1,14.431981
0,1,14.439311
0,1,14.446033
0,1,14.483384
0,1,14.490225
0,1,14.496801
0,1,14.503002
0,1,14.508748
0,1,14.545035
0,1,14.551101
0,1,14.557493
0,1,14.563541
0,1,14.569572
0,1,14.606335
0,1,14.612668
0,1,14.618842
0,1,14.625422
0,1,14.631654
0,1,14.667367
0,1,14.673888
0,1,14.680445
0,1,14.686338
0,1,14.692899
0,1,14.729032
0,1,14.73525
0,1,14.741828
0,1,14.748865
0,1,14.755274
0,1,14.792488
0,1,14.798624
0,1,14.804909
0,1,14.810715
0,1,14.817209
0,1,14.852563
0,1,14.858784
0,1,14.864879
0,1,14.870635
0,1,14.877699
0,1,14.914673
0,1,14.920986
0,1,14.92731
0,1,14.933643
0,1,14.940146
0,1,14.976894
0,1,14.983457
0,1,14.989484
0,1,14.996036
0,1,15.002078
0,1,15.038749
0,1,15.045578
0,1,15.051696
0,1,15.058305
0,1,15.064667
0,1,15.101732
0,1,15.108324
0,1,15.114539
0,1,15.120567
0,1,15.127313
0,1,15.162745
0,1,15.168696
0,1,15.174722
0,1,15.181519
0,1,15.187984
0,1,15.228376
0,1,15.234443
0,1,15.240639
0,1,15.250472
0,1,15.257118
0,1,15.292992
0,1,15.299954
0,1,15.306188
0,1,15.312887
0,1,15.319718
0,1,15.355945
0,1,15.362256
0,1,15.368794
0,1,15.374923
0,1,15.380911
0,1,15.41662
0,1,15.422514
0,1,15.428822
0,1,15.435006
0,1,15.440994
0,1,15.478111
0,1,15.48425
0,1,15.490763
0,1,15.496912
0,1,15.503232
0,1,15.538547
0,1,15.544713
0,1,15.551161
0,1,15.557692
0,1,15.563521
0,1,15.598797
0,1,15.604535
0,1,15.610754
0,1,15.617429
0,1,15.623557
0,1,15.660249
0,1,15.667012
0,1,15.672834
0,1,15.679172
0,1,15.685391
0,1,15.721753
0,1,15.728054
0,1,15.733586
0,1,15.740149
0,1,15.746629
0,1,15.784093
0,1,15.790188
0,1,15.796911
0,1,15.803854
0,1,15.810055
0,1,15.845325
0,1,15.851389
0,1,15.857824
0,1,15.864065
0,1,15.87023
0,1,15.906434
0,1,15.913264
0,1,15.919357
0,1,15.925747
0,1,15.931906
0,1,15.969508
0,1,15.975515
0,1,15.982685
0,1,15.988917
0,1,15.995548
0,1,16.031121
0,1,16.037985
0,1,16.044126
5,1,16.050611
0,1,16.056544
0,1,16.092332
0,1,16.098505
0,1,16.104153
0,1,16.110466
0,1,16.116979
0,1,16.153245
0,1,16.159946
5,1,16.165954
0,1,16.171434
0,1,16.178212
0,1,16.215552
0,1,16.221628
0,1,16.228445
0,1,16.23473
0,1,16.240725
0,1,16.287546
0,1,16.294296
0,1,16.300633
0,1,16.306742
0,1,16.313396
0,1,16.349555
0,1,16.355634
0,1,16.362383
0,1,16.368446
0,1,16.374448
0,1,16.410609
0,1,16.417079
0,1,16.423785
0,1,16.43009
0,1,16.436148
0,1,16.471468
0,1,16.477754
0,1,16.484217
0,1,16.49063
0,1,16.496883
0,1,16.532712
0,1,16.538934
0,1,16.54464
0,1,16.550822
0,1,16.557301
0,1,16.594698
0,1,16.600941
0,1,16.606954
0,1,16.613198
0,1,16.61963
0,1,16.657813
0,1,16.665498
0,1,16.673009
0,1,16.681494
0,1,16.688672
0,1,16.733268
0,1,16.740353
0,1,16.747114
0,1,16.754324
0,1,16.761313
5,1,16.803792
0,1,16.810746
0,1,16.821102
0,1,16.832071
0,1,16.841841
0,1,16.878693
0,1,16.884693
0,1,16.891423
0,1,16.897761
0,1,16.904368
0,1,16.941218
0,1,16.949843
0,1,16.959076
0,1,16.972938
0,1,16.979521
0,1,17.018501
0,1,17.025524
0,1,17.031693
0,1,17.037377
0,1,17.044011
0,1,17.08103
0,1,17.087048
0,1,17.093793
0,1,17.100521
0,1,17.106643
0,1,17.142708
0,1,17.149491
0,1,17.155166
0,1,17.161903
0,1,17.168585
0,1,17.205442
0,1,17.212159
0,1,17.218558
0,1,17.224575
0,1,17.230904
0,1,17.270985
0,1,17.277615
0,1,17.284162
0,1,17.290389
0,1,17.296686
0,1,17.333112
0,1,17.33968
0,1,17.346187
0,1,17.352714
0,1,17.358953
0,1,17.39654
0,1,17.402214
0,1,17.408215
0,1,17.414797
0,1,17.421275
0,1,17.458562
0,1,17.464436
0,1,17.471003
0,1,17.477714
0,1,17.484014
0,1,17.519929
0,1,17.525958
0,1,17.53242
0,1,17.538996
0,1,17.546237
0,1,17.582698
0,1,17.588613
0,1,17.594756
0,1,17.601114
0,1,17.607651
0,1,17.644177
0,1,17.650904
0,1,17.657367
0,1,17.663416
0,1,17.669794
0,1,17.706573
0,1,17.712558
0,1,17.718714
0,1,17.724937
0,1,17.731517
0,1,17.767761
0,1,17.774197
0,1,17.780871
0,1,17.787266
0,1,17.793635
0,1,17.828997
0,1,17.835289
0,1,17.841605
0,1,17.848042
0,1,17.854541
0,1,17.890181
0,1,17.897048
0,1,17.903306
0,1,17.910284
0,1,17.916653
0,1,17.950903
0,1,17.956808
0,1,17.963044
0,1,17.969604
0,1,17.975806
0,1,18.013074
0,1,18.018715
0,1,18.025181
0,1,18.031688
0,1,18.038458
0,1,18.075776
0,1,18.082198
0,1,18.088058
0,1,18.09477
0,1,18.1014
0,1,18.139166
0,1,18.146274
0,1,18.152306
0,1,18.158005
0,1,18.165176
