#{"t_start": 1608093715.579778, "env_id": null}
r,l,t
0,1,10.85791
0,1,10.894216
0,1,10.901102
0,1,10.907612
0,1,10.914442
0,1,10.920583
0,1,10.957374
0,1,10.963469
0,1,10.970706
0,1,10.976405
0,1,10.983379
0,1,11.029648
0,1,11.038779
0,1,11.045003
0,1,11.05457
0,1,11.062709
0,1,11.09917
0,1,11.105613
0,1,11.111737
0,1,11.11907
0,1,11.125653
0,1,11.163668
0,1,11.170677
0,1,11.177153
0,1,11.184054
0,1,11.190482
0,1,11.228879
0,1,11.266827
0,1,11.276927
5,1,11.28933
0,1,11.296113
0,1,11.332094
0,1,11.338857
0,1,11.345226
0,1,11.351448
0,1,11.357936
0,1,11.393384
0,1,11.399501
0,1,11.406497
0,1,11.412774
0,1,11.418893
0,1,11.454321
0,1,11.460444
0,1,11.466864
0,1,11.473688
0,1,11.480316
0,1,11.51552
0,1,11.522074
0,1,11.528242
0,1,11.534858
0,1,11.540547
0,1,11.576263
0,1,11.582587
5,1,11.588808
0,1,11.594281
0,1,11.600536
5,1,11.63863
0,1,11.645298
0,1,11.651575
0,1,11.657979
0,1,11.664284
0,1,11.701499
0,1,11.708383
0,1,11.714964
0,1,11.72115
0,1,11.72678
0,1,11.766809
0,1,11.773139
0,1,11.780039
0,1,11.792265
0,1,11.79882
0,1,11.835293
0,1,11.841898
0,1,11.848334
0,1,11.854936
0,1,11.864842
0,1,11.90443
0,1,11.911399
0,1,11.917931
0,1,11.925676
0,1,11.932255
0,1,11.970676
0,1,11.976959
0,1,11.983395
0,1,11.989878
0,1,11.996612
0,1,12.033181
0,1,12.040308
0,1,12.046709
0,1,12.053541
0,1,12.060198
0,1,12.096581
0,1,12.102978
0,1,12.109362
0,1,12.115499
0,1,12.122409
0,1,12.158513
0,1,12.165179
0,1,12.171597
0,1,12.178019
0,1,12.184187
0,1,12.220875
0,1,12.227301
0,1,12.233843
0,1,12.240293
0,1,12.246725
0,1,12.291841
0,1,12.298128
0,1,12.304517
0,1,12.311337
0,1,12.31771
0,1,12.354532
0,1,12.360879
0,1,12.36695
0,1,12.373768
0,1,12.38081
0,1,12.417036
0,1,12.423537
0,1,12.429665
0,1,12.435748
0,1,12.442393
0,1,12.4797
0,1,12.4861
0,1,12.492996
0,1,12.498908
0,1,12.50524
0,1,12.542198
0,1,12.548
0,1,12.554718
0,1,12.561653
0,1,12.567712
0,1,12.676235
0,1,12.68863
0,1,12.700333
0,1,12.710571
0,1,12.720708
0,1,12.768958
0,1,12.776519
0,1,12.783772
0,1,12.790941
0,1,12.797483
0,1,12.839106
0,1,12.845678
0,1,12.851678
0,1,12.858252
0,1,12.864026
0,1,12.900242
0,1,12.907075
0,1,12.91308
0,1,12.919361
0,1,12.925971
0,1,12.961967
0,1,12.968156
0,1,12.974181
0,1,12.980584
0,1,12.986968
0,1,13.022288
0,1,13.028795
0,1,13.034886
0,1,13.041155
0,1,13.04778
0,1,13.08324
0,1,13.089661
0,1,13.096298
0,1,13.102493
0,1,13.108245
0,1,13.145768
0,1,13.152099
0,1,13.1583
0,1,13.164889
0,1,13.170753
0,1,13.208287
0,1,13.214342
0,1,13.220208
0,1,13.226443
0,1,13.236212
0,1,13.274161
0,1,13.280263
0,1,13.286047
0,1,13.292753
0,1,13.299299
0,1,13.334978
0,1,13.341013
0,1,13.347162
0,1,13.353318
0,1,13.359653
0,1,13.396246
0,1,13.402224
0,1,13.409001
0,1,13.415475
0,1,13.422188
0,1,13.457849
0,1,13.463941
0,1,13.469973
0,1,13.476502
0,1,13.482908
0,1,13.518815
0,1,13.525643
0,1,13.532038
0,1,13.538183
0,1,13.544568
0,1,13.580574
0,1,13.588077
0,1,13.594893
0,1,13.601088
0,1,13.607873
0,1,13.643176
0,1,13.649834
0,1,13.655718
0,1,13.662149
0,1,13.668058
0,1,13.704646
0,1,13.711101
0,1,13.717371
0,1,13.723862
0,1,13.730323
0,1,13.76647
0,1,13.772691
0,1,13.778848
0,1,13.784568
0,1,13.791335
0,1,13.827686
0,1,13.834391
0,1,13.840627
0,1,13.846911
0,1,13.852935
0,1,13.89131
0,1,13.897669
0,1,13.904523
0,1,13.910619
0,1,13.916913
0,1,13.955601
0,1,13.963184
0,1,13.970459
0,1,13.97749
0,1,13.984416
0,1,14.021284
0,1,14.029834
0,1,14.037341
0,1,14.044041
0,1,14.050346
0,1,14.088084
0,1,14.094373
0,1,14.100298
0,1,14.106714
0,1,14.120624
0,1,14.159583
0,1,14.165848
0,1,14.172785
0,1,14.178853
0,1,14.185046
0,1,14.22233
0,1,14.228315
0,1,14.234666
0,1,14.242759
0,1,14.248266
0,1,14.289379
0,1,14.295521
0,1,14.301856
0,1,14.308235
0,1,14.314416
0,1,14.35051
0,1,14.357293
0,1,14.364582
0,1,14.370861
0,1,14.376641
0,1,14.412212
0,1,14.41884
0,1,14.425681
0,1,14.432479
0,1,14.439998
0,1,14.477315
0,1,14.48418
0,1,14.490756
0,1,14.496694
0,1,14.502709
0,1,14.538985
0,1,14.545052
0,1,14.551325
0,1,14.557416
0,1,14.56356
0,1,14.600277
0,1,14.606623
0,1,14.61279
0,1,14.61951
0,1,14.625609
0,1,14.661319
0,1,14.667856
5,1,14.674462
0,1,14.680279
0,1,14.686793
0,1,14.722962
0,1,14.729185
0,1,14.735689
0,1,14.742824
0,1,14.749085
0,1,14.78644
0,1,14.792554
0,1,14.798657
0,1,14.804682
0,1,14.811775
0,1,14.846499
0,1,14.85273
0,1,14.858836
0,1,14.864588
0,1,14.871629
0,1,14.908625
0,1,14.914944
0,1,14.921266
0,1,14.927562
0,1,14.934087
0,1,14.970739
0,1,14.977421
0,1,14.98344
0,1,14.989964
0,1,14.9959
0,1,15.032679
0,1,15.039507
0,1,15.045631
0,1,15.052235
0,1,15.058637
0,1,15.095627
0,1,15.102279
0,1,15.108475
0,1,15.114498
0,1,15.12127
0,1,15.156669
0,1,15.162632
0,1,15.168679
5,1,15.175565
0,1,15.181922
0,1,15.222332
0,1,15.228369
0,1,15.234576
0,1,15.244454
0,1,15.251
0,1,15.286949
0,1,15.293904
0,1,15.300129
0,1,15.306857
0,1,15.313502
0,1,15.349889
0,1,15.356213
0,1,15.362749
0,1,15.368872
0,1,15.374846
0,1,15.41058
0,1,15.416458
0,1,15.422784
0,1,15.428925
0,1,15.434921
0,1,15.47208
0,1,15.47817
0,1,15.484693
0,1,15.490848
0,1,15.49709
0,1,15.532262
0,1,15.53941
0,1,15.545084
0,1,15.551662
0,1,15.557493
0,1,15.592622
0,1,15.598486
0,1,15.604687
0,1,15.611328
0,1,15.617492
0,1,15.654199
0,1,15.660968
0,1,15.666677
0,1,15.67303
0,1,15.679348
0,1,15.715684
0,1,15.722014
0,1,15.727522
0,1,15.734068
0,1,15.740559
0,1,15.777924
0,1,15.784122
0,1,15.790881
0,1,15.797749
0,1,15.803996
0,1,15.839176
0,1,15.845224
0,1,15.85176
0,1,15.858004
0,1,15.864106
0,1,15.900397
0,1,15.907205
0,1,15.913291
0,1,15.920086
0,1,15.925885
0,1,15.963218
0,1,15.969485
0,1,15.976655
0,1,15.982886
0,1,15.99
0,1,16.02505
0,1,16.031914
0,1,16.038077
0,1,16.044354
0,1,16.050451
0,1,16.086146
0,1,16.092354
0,1,16.098114
0,1,16.10442
0,1,16.110829
0,1,16.147126
0,1,16.153785
0,1,16.159766
0,1,16.165389
0,1,16.172167
0,1,16.209485
0,1,16.215579
0,1,16.2223
0,1,16.228659
0,1,16.234662
5,1,16.281467
0,1,16.288263
0,1,16.294545
0,1,16.300708
0,1,16.307309
0,1,16.343482
0,1,16.349576
0,1,16.356332
0,1,16.362392
0,1,16.368406
0,1,16.404571
0,1,16.411043
0,1,16.417646
0,1,16.424015
0,1,16.430067
0,1,16.465379
0,1,16.471664
0,1,16.478176
0,1,16.484567
0,1,16.490843
0,1,16.526672
0,1,16.532876
0,1,16.538576
0,1,16.544761
0,1,16.551267
0,1,16.58858
0,1,16.594892
0,1,16.600901
0,1,16.607119
0,1,16.613585
0,1,16.65174
0,1,16.659406
0,1,16.666977
0,1,16.67541
0,1,16.682585
0,1,16.727143
0,1,16.734227
0,1,16.741022
0,1,16.748293
0,1,16.755421
0,1,16.797473
0,1,16.804617
0,1,16.81496
0,1,16.825939
0,1,16.835641
0,1,16.872459
0,1,16.878626
0,1,16.88536
0,1,16.891699
0,1,16.898296
0,1,16.935157
0,1,16.943379
0,1,16.952812
0,1,16.966721
0,1,16.973477
0,1,17.012433
0,1,17.019479
0,1,17.025621
0,1,17.031304
0,1,17.037855
0,1,17.074979
0,1,17.081018
0,1,17.087622
0,1,17.094454
0,1,17.100587
0,1,17.136636
0,1,17.143379
0,1,17.149038
0,1,17.155822
0,1,17.162549
0,1,17.199382
0,1,17.206084
0,1,17.212485
0,1,17.218523
0,1,17.224841
0,1,17.264939
0,1,17.271543
0,1,17.278086
0,1,17.284333
0,1,17.290631
0,1,17.327071
0,1,17.333504
0,1,17.340122
0,1,17.346664
0,1,17.352901
0,1,17.389907
0,1,17.396161
0,1,17.402161
0,1,17.408761
0,1,17.415218
0,1,17.452358
0,1,17.458403
0,1,17.464891
5,1,17.471853
0,1,17.477857
0,1,17.513865
0,1,17.519917
0,1,17.526385
0,1,17.532956
0,1,17.539441
0,1,17.576661
0,1,17.582524
0,1,17.588693
0,1,17.595071
0,1,17.601595
0,1,17.638257
0,1,17.644787
0,1,17.651292
0,1,17.657339
0,1,17.663754
0,1,17.699959
0,1,17.706382
0,1,17.712582
0,1,17.718891
0,1,17.725466
0,1,17.761717
0,1,17.768187
0,1,17.774823
0,1,17.781097
0,1,17.787594
0,1,17.822929
0,1,17.829235
0,1,17.835453
0,1,17.842018
0,1,17.848476
0,1,17.884115
0,1,17.890987
0,1,17.897249
0,1,17.904173
0,1,17.910605
0,1,17.94478
0,1,17.951282
0,1,17.957152
0,1,17.963541
0,1,17.969756
0,1,18.007007
0,1,18.012685
0,1,18.019124
0,1,18.025599
0,1,18.032292
0,1,18.069699
0,1,18.076114
0,1,18.082022
0,1,18.088703
0,1,18.095357
0,1,18.133097
0,1,18.140209
0,1,18.146258
0,1,18.151935
0,1,18.159146
