#{"t_start": 1608093715.530412, "env_id": null}
r,l,t
0,1,10.881665
0,1,10.888171
0,1,10.895465
0,1,10.901416
0,1,10.907332
0,1,10.943693
0,1,10.951181
0,1,10.957106
0,1,10.963963
0,1,10.970074
0,1,11.006859
0,1,11.013127
0,1,11.019313
0,1,11.025929
0,1,11.032878
0,1,11.079951
0,1,11.08829
0,1,11.094946
0,1,11.104189
0,1,11.112192
0,1,11.149172
0,1,11.155484
0,1,11.161913
0,1,11.168617
0,1,11.17515
0,1,11.213202
0,1,11.220179
0,1,11.226795
0,1,11.233553
0,1,11.239975
0,1,11.278439
0,1,11.314893
0,1,11.325404
0,1,11.338841
0,1,11.345633
0,1,11.381604
0,1,11.389026
0,1,11.394719
0,1,11.400977
0,1,11.407927
0,1,11.442848
0,1,11.449064
0,1,11.456252
0,1,11.462263
0,1,11.468374
0,1,11.5038
0,1,11.50993
0,1,11.516387
0,1,11.523068
0,1,11.52996
0,1,11.565014
0,1,11.571552
0,1,11.577776
0,1,11.584291
0,1,11.590045
0,1,11.625774
0,1,11.632079
0,1,11.638155
0,1,11.643772
0,1,11.650013
0,1,11.687998
0,1,11.694777
0,1,11.701112
0,1,11.707445
0,1,11.713731
0,1,11.75118
0,1,11.75785
0,1,11.764454
0,1,11.770689
0,1,11.776295
0,1,11.816437
0,1,11.82283
0,1,11.831497
0,1,11.841897
0,1,11.84824
0,1,11.884771
0,1,11.891329
0,1,11.897869
0,1,11.904652
0,1,11.91426
0,1,11.953994
0,1,11.961214
0,1,11.968009
0,1,11.97538
0,1,11.9817
0,1,12.020344
0,1,12.026434
0,1,12.032939
0,1,12.039385
0,1,12.046346
0,1,12.082667
0,1,12.089823
5,1,12.096357
0,1,12.103587
0,1,12.109829
0,1,12.14606
0,1,12.152474
0,1,12.158849
0,1,12.164998
0,1,12.17193
0,1,12.208017
0,1,12.21467
0,1,12.221254
0,1,12.227502
0,1,12.233654
0,1,12.270396
0,1,12.276774
0,1,12.283412
5,1,12.28989
0,1,12.296208
0,1,12.341334
0,1,12.347673
0,1,12.353958
0,1,12.360851
0,1,12.367195
0,1,12.404036
0,1,12.410312
0,1,12.416742
0,1,12.423619
0,1,12.430471
0,1,12.466536
0,1,12.473625
0,1,12.479133
0,1,12.485267
0,1,12.492034
0,1,12.529187
0,1,12.535599
0,1,12.542473
0,1,12.548401
0,1,12.554887
0,1,12.591763
0,1,12.598101
0,1,12.604205
0,1,12.611143
0,1,12.617259
0,1,12.725943
0,1,12.73828
0,1,12.749864
0,1,12.760179
0,1,12.770936
0,1,12.818469
0,1,12.825961
0,1,12.833314
0,1,12.840515
0,1,12.846941
5,1,12.888699
0,1,12.895188
0,1,12.901173
0,1,12.907723
0,1,12.913543
0,1,12.949715
0,1,12.956552
0,1,12.962587
0,1,12.968848
0,1,12.975455
0,1,13.011471
0,1,13.017679
0,1,13.02368
0,1,13.030099
0,1,13.036471
0,1,13.071853
0,1,13.078296
0,1,13.084414
0,1,13.090635
0,1,13.097419
0,1,13.132803
0,1,13.139176
0,1,13.145781
0,1,13.152017
0,1,13.157757
0,1,13.195599
0,1,13.201666
0,1,13.207792
0,1,13.214388
0,1,13.220254
0,1,13.257807
0,1,13.264209
0,1,13.270172
0,1,13.276067
0,1,13.285714
0,1,13.323629
0,1,13.329861
0,1,13.335541
0,1,13.342661
0,1,13.348778
0,1,13.384454
0,1,13.390484
0,1,13.396662
0,1,13.402798
0,1,13.409137
0,1,13.445701
0,1,13.451732
0,1,13.458509
0,1,13.465012
0,1,13.471674
0,1,13.507338
0,1,13.513418
0,1,13.519652
0,1,13.526013
0,1,13.532423
0,1,13.56833
0,1,13.57514
0,1,13.581553
0,1,13.587689
0,1,13.594097
0,1,13.630009
0,1,13.637937
0,1,13.64438
0,1,13.65057
0,1,13.657375
0,1,13.693062
0,1,13.699571
0,1,13.705234
0,1,13.711635
0,1,13.717531
0,1,13.75452
0,1,13.761186
0,1,13.766847
0,1,13.773441
0,1,13.779819
0,1,13.815953
0,1,13.822172
0,1,13.828345
0,1,13.834015
0,1,13.840851
0,1,13.877177
0,1,13.883865
0,1,13.890112
0,1,13.896764
0,1,13.902433
0,1,13.940861
0,1,13.947185
0,1,13.954033
0,1,13.960098
0,1,13.966595
0,1,14.00507
0,1,14.012663
0,1,14.020356
0,1,14.027133
0,1,14.033775
0,1,14.070811
5,1,14.078487
0,1,14.086854
0,1,14.09379
0,1,14.099829
0,1,14.136827
0,1,14.143924
0,1,14.149784
0,1,14.156407
0,1,14.170537
0,1,14.209104
0,1,14.215341
0,1,14.222291
0,1,14.228341
0,1,14.234524
0,1,14.272076
0,1,14.277903
0,1,14.28416
0,1,14.291606
0,1,14.297751
0,1,14.3389
0,1,14.345014
0,1,14.351337
0,1,14.357745
0,1,14.363835
0,1,14.400018
0,1,14.406774
0,1,14.414071
0,1,14.420306
0,1,14.426162
0,1,14.461698
5,1,14.468373
0,1,14.475409
0,1,14.482575
0,1,14.489546
0,1,14.5269
0,1,14.533699
0,1,14.54023
0,1,14.546296
0,1,14.552311
0,1,14.588538
0,1,14.594638
0,1,14.600953
0,1,14.60691
0,1,14.612993
0,1,14.64984
0,1,14.656157
0,1,14.662343
0,1,14.668869
0,1,14.675125
0,1,14.710826
0,1,14.717349
0,1,14.72389
0,1,14.729756
0,1,14.73633
0,1,14.772459
0,1,14.778677
0,1,14.785217
0,1,14.792397
0,1,14.799209
0,1,14.835978
0,1,14.842044
0,1,14.848151
0,1,14.854235
0,1,14.86058
0,1,14.895984
0,1,14.902262
0,1,14.908397
0,1,14.914107
0,1,14.921136
0,1,14.958153
0,1,14.964456
0,1,14.970916
0,1,14.977057
0,1,14.983564
0,1,15.020691
0,1,15.026925
0,1,15.032952
0,1,15.039451
0,1,15.045653
0,1,15.082172
0,1,15.088993
0,1,15.095112
0,1,15.101715
0,1,15.108129
0,1,15.145113
0,1,15.151761
0,1,15.157958
0,1,15.163992
0,1,15.170779
0,1,15.206162
0,1,15.212108
0,1,15.21818
0,1,15.224937
0,1,15.231409
0,1,15.271834
0,1,15.277923
0,1,15.284403
0,1,15.293931
0,1,15.300639
0,1,15.336539
0,1,15.343379
0,1,15.349607
0,1,15.356519
0,1,15.363167
0,1,15.399457
0,1,15.405847
0,1,15.412191
0,1,15.418343
0,1,15.424332
0,1,15.460126
0,1,15.46594
0,1,15.472281
0,1,15.478411
0,1,15.484413
0,1,15.521784
0,1,15.527667
0,1,15.534174
0,1,15.540336
0,1,15.547125
0,1,15.58179
0,1,15.588227
0,1,15.594584
0,1,15.601103
0,1,15.606918
0,1,15.642337
0,1,15.648005
0,1,15.654185
0,1,15.660817
0,1,15.666979
0,1,15.703777
0,1,15.710445
0,1,15.716271
0,1,15.72253
0,1,15.728857
0,1,15.765176
0,1,15.771416
0,1,15.777004
0,1,15.783665
0,1,15.790052
0,1,15.827653
0,1,15.833611
0,1,15.840362
0,1,15.847407
0,1,15.853495
0,1,15.889113
0,1,15.895353
0,1,15.901243
0,1,15.907485
0,1,15.913627
0,1,15.949847
0,1,15.956684
0,1,15.962786
0,1,15.969083
0,1,15.975291
0,1,16.012898
0,1,16.019061
0,1,16.02611
0,1,16.032308
0,1,16.038917
0,1,16.074551
0,1,16.081403
0,1,16.08811
0,1,16.094231
0,1,16.099943
0,1,16.135787
0,1,16.141886
0,1,16.147633
0,1,16.153932
0,1,16.160331
0,1,16.196619
0,1,16.203401
0,1,16.209301
0,1,16.214998
0,1,16.221685
0,1,16.258986
0,1,16.265108
0,1,16.271866
0,1,16.278142
0,1,16.284139
0,1,16.331085
0,1,16.337713
0,1,16.344137
0,1,16.350206
0,1,16.356821
0,1,16.392994
0,1,16.399955
0,1,16.405841
0,1,16.411867
0,1,16.417905
0,1,16.454091
0,1,16.46054
0,1,16.467543
0,1,16.4735
0,1,16.479557
0,1,16.514867
0,1,16.521154
0,1,16.527682
0,1,16.53405
0,1,16.540341
0,1,16.576182
0,1,16.582561
0,1,16.588145
0,1,16.594242
0,1,16.600765
0,1,16.638678
0,1,16.644401
0,1,16.650444
0,1,16.656613
0,1,16.663094
0,1,16.70125
0,1,16.709513
0,1,16.716864
0,1,16.725474
0,1,16.73243
0,1,16.776601
0,1,16.784311
0,1,16.791075
0,1,16.798364
0,1,16.805542
0,1,16.847282
0,1,16.85423
0,1,16.864536
0,1,16.875555
0,1,16.885328
0,1,16.922201
0,1,16.928114
0,1,16.934843
0,1,16.941178
5,1,16.947896
0,1,16.98464
0,1,16.99282
0,1,17.002729
0,1,17.016707
0,1,17.022984
0,1,17.061921
0,1,17.069025
0,1,17.075109
0,1,17.080793
0,1,17.087744
0,1,17.124521
0,1,17.130728
0,1,17.13777
0,1,17.143939
0,1,17.150127
0,1,17.186168
0,1,17.193067
0,1,17.198536
0,1,17.205291
0,1,17.212049
0,1,17.248865
0,1,17.255683
0,1,17.261978
0,1,17.268037
0,1,17.274323
0,1,17.314467
0,1,17.321034
0,1,17.327571
0,1,17.333807
0,1,17.340188
0,1,17.376571
0,1,17.38347
0,1,17.389618
0,1,17.396179
0,1,17.402435
5,1,17.440011
0,1,17.445637
0,1,17.45164
0,1,17.458263
0,1,17.464737
0,1,17.501844
0,1,17.508021
0,1,17.514675
0,1,17.521173
0,1,17.527596
0,1,17.563347
0,1,17.569448
0,1,17.575878
0,1,17.582466
0,1,17.589577
0,1,17.626133
0,1,17.632024
0,1,17.638174
0,1,17.644573
0,1,17.65115
0,1,17.687667
0,1,17.694949
0,1,17.700775
0,1,17.706813
0,1,17.71326
0,1,17.749445
0,1,17.756442
0,1,17.762095
0,1,17.768397
0,1,17.774972
0,1,17.811246
0,1,17.818061
0,1,17.824328
0,1,17.831248
0,1,17.83709
0,1,17.872421
0,1,17.878759
0,1,17.885135
0,1,17.891464
0,1,17.897964
0,1,17.933604
0,1,17.940466
0,1,17.94673
0,1,17.953668
0,1,17.960114
0,1,17.994239
0,1,18.000149
0,1,18.006515
0,1,18.013034
0,1,18.019223
0,1,18.056485
0,1,18.062143
0,1,18.068614
0,1,18.075086
0,1,18.08211
5,1,18.119309
0,1,18.125606
0,1,18.131521
0,1,18.138185
0,1,18.144856
0,1,18.18259
0,1,18.189697
0,1,18.19573
0,1,18.201565
0,1,18.208712
